compsyn_id,component_id,component_synonym,syn_type
1228543,17056,"Myosin heavy chain 7B, cardiac muscle beta isoform",UNIPROT
1228540,17056,Myosin-7B,UNIPROT
1228544,17056,Slow A MYH14,UNIPROT
1228547,17057,Cardiac myosin light chain 1,UNIPROT
1228552,17057,CMLC1,UNIPROT
1228555,17057,MLC-lV/sb,UNIPROT
1228553,17057,MLC1SB,UNIPROT
1228545,17057,MYL3,GENE_SYMBOL
1228548,17057,"Myosin light chain 1, slow-twitch muscle B/ventricular isoform",UNIPROT
1228546,17057,Myosin light chain 3,UNIPROT
1228549,17057,Ventricular myosin alkali light chain,UNIPROT
1228550,17057,Ventricular myosin light chain 1,UNIPROT
1228551,17057,Ventricular/slow twitch myosin alkali light chain,UNIPROT
1228554,17057,VLCl,UNIPROT
1228559,17058,Cardiac myosin light chain 2,UNIPROT
1228562,17058,MLC-2,UNIPROT
1228564,17058,MLC-2s/v,UNIPROT
1228563,17058,MLC-2v,UNIPROT
1228556,17058,MYL2,GENE_SYMBOL
1228560,17058,"Myosin light chain 2, slow skeletal/ventricular muscle isoform",UNIPROT
1228558,17058,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform",UNIPROT
1228561,17058,Ventricular myosin light chain 2,UNIPROT
1228570,17059,MLC-2a,UNIPROT
1228571,17059,MLC2a,UNIPROT
998248,17059,MYL2A,GENE_SYMBOL_OTHER
1228565,17059,MYL7,GENE_SYMBOL
998249,17059,MYLC2A,GENE_SYMBOL_OTHER
1228572,17059,Myosin light chain 2a,UNIPROT
1228568,17059,"Myosin regulatory light chain 2, atrial isoform",UNIPROT
1228569,17059,Myosin regulatory light chain 7,UNIPROT
998256,17060,MLC1 ,GENE_SYMBOL_OTHER
1228573,17060,MYL4,GENE_SYMBOL
1228576,17060,"Myosin light chain 1, embryonic muscle/atrial isoform",UNIPROT
1228575,17060,Myosin light chain 4,UNIPROT
1228577,17060,Myosin light chain alkali GT-1 isoform,UNIPROT
1228580,17061,CASP-12,UNIPROT
1228578,17061,CASP12,GENE_SYMBOL
1228579,17061,Inactive caspase-12,UNIPROT
1228734,17062,DW2.2/DR2.2,UNIPROT
1228733,17062,"HLA class II histocompatibility antigen, DRB1-15 beta chain",UNIPROT
1228731,17062,HLA-DRB1,GENE_SYMBOL
998410,17062,HLA-DRB2,GENE_SYMBOL_OTHER
1228735,17062,MHC class II antigen DRB1*15,UNIPROT
1229082,17063,Relaxin receptor 1,UNIPROT
1229081,17063,RXFP1,GENE_SYMBOL
1229084,17064,G_PROTEIN_RECEP_F1_2 domain-containing protein,UNIPROT
1229083,17064,RXFP1,GENE_SYMBOL
1229085,17065,Mas-related G protein-coupled receptor X1,UNIPROT
1229088,17066,Mas-related G-protein coupled receptor member X2,UNIPROT
1229086,17066,MRGPRX2,GENE_SYMBOL
998766,17066,MRGX2,GENE_SYMBOL_OTHER
1229089,17067,P2RY14,GENE_SYMBOL
1229090,17067,P2RY14 isoform 1,UNIPROT
1229091,17067,P2RY14 isoform 3,UNIPROT
1229092,17067,Purinergic receptor P2Y14,UNIPROT
1229096,17068,2.7.6.2,EC_NUMBER
1229094,17068,Thiamin pyrophosphokinase 1,UNIPROT
1229095,17068,Thiamine pyrophosphokinase 1,UNIPROT
1229093,17068,TPK1,GENE_SYMBOL
1229099,17069,2.7.11.-,EC_NUMBER
1229098,17069,G protein-coupled receptor kinase,UNIPROT
1229097,17069,GRK2,GENE_SYMBOL
1229100,17070,TUBB8B,GENE_SYMBOL
1229101,17070,Tubulin beta 8B,UNIPROT
1229107,17071,2.7.11.1,EC_NUMBER
1229105,17071,Casein kinase II alpha 1 polypeptide pseudogene,UNIPROT
1229104,17071,Casein kinase II subunit alpha 3,UNIPROT
1229106,17071,CK II alpha 3,UNIPROT
998779,17071,CSNK2A1P,GENE_SYMBOL_OTHER
1229102,17071,CSNK2A3,GENE_SYMBOL
1229111,17072,3.5.1.98,EC_NUMBER
1229110,17072,HD4,UNIPROT
1229108,17072,Hdac4,GENE_SYMBOL
1229109,17072,Histone deacetylase 4,UNIPROT
1229116,17073,3.5.1.48,EC_NUMBER
1229117,17073,3.5.1.62,EC_NUMBER
1229115,17073,HD10,UNIPROT
1229112,17073,Hdac10,GENE_SYMBOL
1229114,17073,Histone deacetylase 10,UNIPROT
1229113,17073,Polyamine deacetylase HDAC10,UNIPROT
1229120,17074,Casein kinase II subunit alpha'-interacting protein,UNIPROT
1229121,17074,CK2 target protein 2,UNIPROT
1229118,17074,Csnka2ip,GENE_SYMBOL
1229021,17075,DAG1,UNIPROT
1229022,17075,Dystroglycan,UNIPROT
1158088,17075,I79_006654,GENE_SYMBOL_OTHER
1229024,17076,Protein translocase subunit SecA 1,UNIPROT
1229023,17076,secA1,GENE_SYMBOL
1229025,17077,Protein yippee-like B0546.4,UNIPROT
1229026,17078,CALM1,GENE_SYMBOL
1229027,17078,Calmodulin,UNIPROT
1229032,17079,CD_antigen=CD230,UNIPROT
1229031,17079,Major prion protein,UNIPROT
998704,17079,Prn,GENE_SYMBOL_OTHER
1229028,17079,Prnp,GENE_SYMBOL
998705,17079,Prp,GENE_SYMBOL_OTHER
1229033,17079,PrP,UNIPROT
1229038,17080,2.3.1.48,EC_NUMBER
998710,17080,ESO1 ,GENE_SYMBOL_OTHER
1229036,17080,Histone acetyltransferase SAS2,UNIPROT
1229034,17080,SAS2,GENE_SYMBOL
1229037,17080,Something about silencing protein 2,UNIPROT
1229041,17081,2.3.1.48,EC_NUMBER
1229039,17081,ESA1,GENE_SYMBOL
1229040,17081,Histone acetyltransferase ESA1,UNIPROT
1229043,17082,Protein translocase subunit SecA 2,UNIPROT
1229042,17082,secA2,GENE_SYMBOL
1229044,17083,Spermidine synthase,UNIPROT
1229045,17084,blaIMP-1,GENE_SYMBOL
1229046,17084,Metallo beta-lactamase,UNIPROT
1229047,17084,Metallo-beta-lactamase IMP-1,UNIPROT
1229051,17085,1.3.8.-,EC_NUMBER
1229049,17085,"4,4'-diapophytoene desaturase (4,4'-diaponeurosporene-forming)",UNIPROT
1229048,17085,crtN,GENE_SYMBOL
1229050,17085,Dehydrosqualene desaturase,UNIPROT
1228221,17086,Damage-specific DNA-binding protein 1,UNIPROT
1228219,17086,DDB p127 subunit,UNIPROT
1228216,17086,DDB1,GENE_SYMBOL
1228227,17086,DDBa,UNIPROT
1228218,17086,DNA damage-binding protein 1,UNIPROT
1228220,17086,DNA damage-binding protein a,UNIPROT
1228222,17086,HBV X-associated protein 1,UNIPROT
1228223,17086,UV-damaged DNA-binding factor,UNIPROT
1228224,17086,UV-damaged DNA-binding protein 1,UNIPROT
1228229,17086,UV-DDB 1,UNIPROT
1228228,17086,XAP-1,UNIPROT
997902,17086,XAP1,GENE_SYMBOL_OTHER
1228226,17086,Xeroderma pigmentosum group E-complementing protein,UNIPROT
1228231,17086,XPCe,UNIPROT
1228230,17086,XPE-BF,UNIPROT
1228225,17086,XPE-binding factor,UNIPROT
1228234,17087,CUL-4A,UNIPROT
1228232,17087,CUL4A,GENE_SYMBOL
1228233,17087,Cullin-4A,UNIPROT
1228248,17088,2.3.2.27,EC_NUMBER
1228249,17088,2.3.2.32,EC_NUMBER
1228238,17088,E3 ubiquitin-protein ligase RBX1,UNIPROT
1228239,17088,"E3 ubiquitin-protein ligase RBX1, N-terminally processed",UNIPROT
1228240,17088,E3 ubiquitin-protein transferase RBX1,UNIPROT
1228245,17088,"E3 ubiquitin-protein transferase RBX1, N-terminally processed",UNIPROT
1228241,17088,Protein ZYP,UNIPROT
1228235,17088,RBX1,GENE_SYMBOL
1228246,17088,Rbx1,UNIPROT
1228244,17088,Regulator of cullins 1,UNIPROT
1228242,17088,RING finger protein 75,UNIPROT
1228243,17088,RING-box protein 1,UNIPROT
997921,17088,RNF75,GENE_SYMBOL_OTHER
997922,17088,ROC1,GENE_SYMBOL_OTHER
1228247,17088,ROC1,UNIPROT
1228963,17101,CD158 antigen-like family member B1,UNIPROT
998637,17101,CD158B1,GENE_SYMBOL_OTHER
1228967,17101,CD_antigen=CD158b1,UNIPROT
1228962,17101,Killer cell immunoglobulin-like receptor 2DL2,UNIPROT
1228959,17101,KIR2DL2,GENE_SYMBOL
1228964,17101,MHC class I NK cell receptor,UNIPROT
1228965,17101,Natural killer-associated transcript 6,UNIPROT
1228968,17101,NKAT-6,UNIPROT
998638,17101,NKAT6,GENE_SYMBOL_OTHER
1228966,17101,p58 natural killer cell receptor clone CL-43,UNIPROT
1228969,17101,p58 NK receptor CL-43,UNIPROT
1228846,17104,GDNF family receptor alpha-1,UNIPROT
1228849,17104,GDNF receptor alpha-1,UNIPROT
1228850,17104,GDNFR-alpha-1,UNIPROT
998520,17104,GDNFRA,GENE_SYMBOL_OTHER
1228851,17104,GFR-alpha-1,UNIPROT
1228842,17104,GFRA1,GENE_SYMBOL
1228847,17104,RET ligand 1,UNIPROT
998521,17104,RETL1,GENE_SYMBOL_OTHER
1228848,17104,TGF-beta-related neurotrophic factor receptor 1,UNIPROT
998522,17104,TRNR1,GENE_SYMBOL_OTHER
1228858,17105,2.7.7.49,EC_NUMBER
1228857,17105,2.7.7.7,EC_NUMBER
1228859,17105,3.1.26.4,EC_NUMBER
1228854,17105,DNA-directed DNA polymerase,UNIPROT
1228852,17105,P,GENE_SYMBOL
1228853,17105,Protein P,UNIPROT
1228856,17105,Ribonuclease H,UNIPROT
1228855,17105,RNA-directed DNA polymerase,UNIPROT
1228861,17106,2.7.11.1,EC_NUMBER
1228860,17106,Serine/threonine-protein kinase BGLF4,UNIPROT
1228862,17107,VP1 capsid protein,UNIPROT
1198645,17114,DNA polymerase alpha 70 kDa subunit,UNIPROT
1198644,17114,DNA polymerase alpha subunit B,UNIPROT
1198643,17114,POLA2,GENE_SYMBOL
1198690,17115,2.7.7.-,EC_NUMBER
1198688,17115,DNA primase 49 kDa subunit,UNIPROT
1198687,17115,DNA primase small subunit,UNIPROT
1198689,17115,p49,UNIPROT
1198686,17115,PRIM1,GENE_SYMBOL
1198696,17116,2.7.7.-,EC_NUMBER
1198694,17116,DNA primase 58 kDa subunit,UNIPROT
1198693,17116,DNA primase large subunit,UNIPROT
1198695,17116,p58,UNIPROT
1198691,17116,PRIM2,GENE_SYMBOL
905874,17116,PRIM2A,GENE_SYMBOL_OTHER
1229054,17117,DNA polymerase epsilon subunit 2,UNIPROT
1229056,17117,DNA polymerase epsilon subunit B,UNIPROT
1229055,17117,DNA polymerase II subunit 2,UNIPROT
998729,17117,DPE2,GENE_SYMBOL_OTHER
1229052,17117,POLE2,GENE_SYMBOL
1229060,17118,Arsenic-transactivated protein,UNIPROT
1229064,17118,AsTP,UNIPROT
1229065,17118,CHRAC-17,UNIPROT
998735,17118,CHRAC17,GENE_SYMBOL_OTHER
1229061,17118,Chromatin accessibility complex 17 kDa protein,UNIPROT
1229059,17118,DNA polymerase epsilon subunit 3,UNIPROT
1229063,17118,DNA polymerase epsilon subunit p17,UNIPROT
1229062,17118,DNA polymerase II subunit 3,UNIPROT
1229066,17118,HuCHRAC17,UNIPROT
1229057,17118,POLE3,GENE_SYMBOL
1227880,17119,3.2.1.35,EC_NUMBER
1227879,17119,Hyal-2,UNIPROT
1227876,17119,HYAL2,GENE_SYMBOL
1227877,17119,Hyaluronidase-2,UNIPROT
1227878,17119,Hyaluronoglucosaminidase-2,UNIPROT
1227885,17120,3.2.1.35,EC_NUMBER
1227884,17120,Hyal-1,UNIPROT
1227881,17120,HYAL1,GENE_SYMBOL
1227882,17120,Hyaluronidase-1,UNIPROT
1227883,17120,Hyaluronoglucosaminidase-1,UNIPROT
997784,17121,CD16A,GENE_SYMBOL_OTHER
1228103,17121,CD16a antigen,UNIPROT
1228107,17121,CD_antigen=CD16a,UNIPROT
1228108,17121,Fc-gamma RIII,UNIPROT
1228104,17121,Fc-gamma RIII-alpha,UNIPROT
1228109,17121,Fc-gamma RIIIa,UNIPROT
997785,17121,FCG3,GENE_SYMBOL_OTHER
997786,17121,FCGR3,GENE_SYMBOL_OTHER
1228097,17121,FCGR3A,GENE_SYMBOL
1228105,17121,FcR-10,UNIPROT
1228110,17121,FcRIII,UNIPROT
1228111,17121,FcRIIIa,UNIPROT
997787,17121,IGFR3,GENE_SYMBOL_OTHER
1228106,17121,IgG Fc receptor III-2,UNIPROT
1228102,17121,Low affinity immunoglobulin gamma Fc region receptor III-A,UNIPROT
1228117,17122,Cell surface glycoprotein Trop-2,UNIPROT
997799,17122,GA733-1,GENE_SYMBOL_OTHER
997800,17122,M1S1,GENE_SYMBOL_OTHER
1228118,17122,Membrane component chromosome 1 surface marker 1,UNIPROT
1228119,17122,Pancreatic carcinoma marker protein GA733-1,UNIPROT
1228112,17122,TACSTD2,GENE_SYMBOL
997801,17122,TROP2,GENE_SYMBOL_OTHER
1228116,17122,Tumor-associated calcium signal transducer 2,UNIPROT
1228125,17123,IFN-alpha-17,UNIPROT
1228120,17123,IFNA17,GENE_SYMBOL
1228121,17123,Interferon alpha-17,UNIPROT
1228122,17123,Interferon alpha-88,UNIPROT
1228123,17123,Interferon alpha-I',UNIPROT
1228124,17123,Interferon alpha-T,UNIPROT
1228126,17123,LeIF I,UNIPROT
1228132,17124,IFN-alpha-4,UNIPROT
1228127,17124,IFNA4,GENE_SYMBOL
1228128,17124,Interferon alpha-4,UNIPROT
1228129,17124,Interferon alpha-4B,UNIPROT
1228130,17124,Interferon alpha-76,UNIPROT
1228131,17124,Interferon alpha-M1,UNIPROT
1228133,17125,F,GENE_SYMBOL
1228134,17125,Fusion glycoprotein F0,UNIPROT
1228138,17125,Fusion glycoprotein F1,UNIPROT
1228137,17125,Fusion glycoprotein F2,UNIPROT
1228135,17125,Fusion glycoprotein F2',UNIPROT
1228136,17125,Interchain peptide,UNIPROT
1228139,17125,Protein F,UNIPROT
1228140,17126,G,GENE_SYMBOL
1228141,17126,Glycoprotein,UNIPROT
1228142,17127,clfA,GENE_SYMBOL
1228143,17127,Clumping factor A,UNIPROT
1228144,17127,Fibrinogen receptor A,UNIPROT
1228145,17127,Fibrinogen-binding protein A,UNIPROT
1228147,17128,Shiga toxin subunit B,UNIPROT
1228146,17128,stxB,GENE_SYMBOL
1227982,17129,C-C chemokine receptor type 10,UNIPROT
1227985,17129,C-C CKR-10,UNIPROT
1227986,17129,CC-CKR-10,UNIPROT
1227987,17129,CCR-10,UNIPROT
1227979,17129,Ccr10,GENE_SYMBOL
1227983,17129,Chemokine C-C receptor 9,UNIPROT
997674,17129,Cmkbr9,GENE_SYMBOL_OTHER
1227984,17129,G-protein coupled receptor 2,UNIPROT
997675,17129,Gpr2,GENE_SYMBOL_OTHER
1227990,17130,3.2.2.22,EC_NUMBER
1227989,17130,Shiga toxin subunit A,UNIPROT
1227988,17130,stxA,GENE_SYMBOL
1228019,17131,1.3.1.9,EC_NUMBER
1228018,17131,Enoyl-[acyl-carrier-protein] reductase [NADH],UNIPROT
997686,17131,ERS007663_02660,GENE_SYMBOL_OTHER
997687,17131,ERS007670_02839,GENE_SYMBOL_OTHER
997688,17131,ERS007679_02961,GENE_SYMBOL_OTHER
997689,17131,ERS007681_02786,GENE_SYMBOL_OTHER
997690,17131,ERS007688_00531,GENE_SYMBOL_OTHER
997691,17131,ERS007741_01725,GENE_SYMBOL_OTHER
997692,17131,ERS023446_02245,GENE_SYMBOL_OTHER
997693,17131,ERS024276_00561,GENE_SYMBOL_OTHER
997694,17131,ERS027644_01157,GENE_SYMBOL_OTHER
1095660,17131,ERS027651_01123,GENE_SYMBOL_OTHER
997695,17131,ERS027652_03095,GENE_SYMBOL_OTHER
997696,17131,ERS027653_02937,GENE_SYMBOL_OTHER
997697,17131,ERS027654_00753,GENE_SYMBOL_OTHER
997698,17131,ERS027656_01728,GENE_SYMBOL_OTHER
997699,17131,ERS027659_00857,GENE_SYMBOL_OTHER
997700,17131,ERS027661_03047,GENE_SYMBOL_OTHER
997701,17131,ERS027666_01181,GENE_SYMBOL_OTHER
997702,17131,ERS031537_03411,GENE_SYMBOL_OTHER
997703,17131,ERS124361_00179,GENE_SYMBOL_OTHER
1228013,17131,EZX46_09265,GENE_SYMBOL_OTHER
1228014,17131,FDK60_03570,GENE_SYMBOL_OTHER
1227991,17131,inhA,GENE_SYMBOL
1227993,17131,inhA_2,GENE_SYMBOL_OTHER
1228015,17131,SAMEA2682835_04047,GENE_SYMBOL_OTHER
997704,17131,SAMEA2682864_01868,GENE_SYMBOL_OTHER
997705,17131,SAMEA2683035_01034,GENE_SYMBOL_OTHER
997709,17132,C10orf58,GENE_SYMBOL_OTHER
1095676,17132,FAM213A,GENE_SYMBOL_OTHER
997710,17132,PAMM,GENE_SYMBOL_OTHER
1228025,17132,Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes,UNIPROT
1228024,17132,Peroxiredoxin-like 2A,UNIPROT
1228027,17132,Protein PAMM,UNIPROT
1228020,17132,PRXL2A,GENE_SYMBOL
1228026,17132,Redox-regulatory protein FAM213A,UNIPROT
1228036,17133,1.3.1.91,EC_NUMBER
1228031,17133,Dihydrouridine synthase 2,UNIPROT
1228028,17133,DUS2,GENE_SYMBOL
997715,17133,DUS2L,GENE_SYMBOL_OTHER
1228035,17133,hDUS2,UNIPROT
1228033,17133,tRNA-dihydrouridine synthase 2-like,UNIPROT
1228030,17133,tRNA-dihydrouridine(20) synthase [NAD(P)+]-like,UNIPROT
1228032,17133,Up-regulated in lung cancer protein 8,UNIPROT
1228034,17133,URLC8,UNIPROT
997724,17134,RAB1,GENE_SYMBOL_OTHER
1228037,17134,RAB1A,GENE_SYMBOL
1228039,17134,Ras-related protein Rab-1A,UNIPROT
1228040,17134,YPT1-related protein,UNIPROT
1228046,17135,4.2.1.-,EC_NUMBER
1228045,17135,CDY-like,UNIPROT
1228041,17135,CDYL,GENE_SYMBOL
1228043,17135,Chromodomain Y-like protein,UNIPROT
1228044,17135,Crotonyl-CoA hydratase,UNIPROT
1228047,17136,Fumarate reductase,UNIPROT
1228050,17137,3.1.-.-,EC_NUMBER
1228049,17137,Cell death-related nuclease 4,UNIPROT
1228048,17137,crn-4,GENE_SYMBOL
1228055,17138,2.7.11.16,EC_NUMBER
1228053,17138,G protein-coupled receptor kinase 5,UNIPROT
1228054,17138,G protein-coupled receptor kinase GRK5,UNIPROT
997738,17138,GPRK5,GENE_SYMBOL_OTHER
1228051,17138,GRK5,GENE_SYMBOL
1228060,17139,4.99.1.1,EC_NUMBER
1228056,17139,FECH,GENE_SYMBOL
1228057,17139,"Ferrochelatase, mitochondrial",UNIPROT
1228058,17139,Heme synthase,UNIPROT
1228059,17139,Protoheme ferro-lyase,UNIPROT
1228063,17140,CD62 antigen-like family member P,UNIPROT
1228067,17140,CD_antigen=CD62P,UNIPROT
1228068,17140,GMP-140,UNIPROT
1228064,17140,Granule membrane protein 140,UNIPROT
1228069,17140,LECAM3,UNIPROT
1228065,17140,Leukocyte-endothelial cell adhesion molecule 3,UNIPROT
1228062,17140,P-selectin,UNIPROT
1228070,17140,PADGEM,UNIPROT
1228066,17140,Platelet activation dependent granule-external membrane protein,UNIPROT
1228061,17140,Selp,GENE_SYMBOL
1228091,17141,3.4.14.1,EC_NUMBER
1228079,17141,Cathepsin C,UNIPROT
1228080,17141,Cathepsin J,UNIPROT
1228071,17141,CTSC,GENE_SYMBOL
1228072,17141,Dipeptidyl peptidase 1,UNIPROT
1228073,17141,Dipeptidyl peptidase 1 exclusion domain chain,UNIPROT
1228074,17141,Dipeptidyl peptidase 1 heavy chain 1,UNIPROT
1228075,17141,Dipeptidyl peptidase 1 heavy chain 2,UNIPROT
1228076,17141,Dipeptidyl peptidase 1 heavy chain 3,UNIPROT
1228077,17141,Dipeptidyl peptidase 1 heavy chain 4,UNIPROT
1228078,17141,Dipeptidyl peptidase 1 light chain,UNIPROT
1228081,17141,Dipeptidyl peptidase I,UNIPROT
1228083,17141,Dipeptidyl peptidase I exclusion domain chain,UNIPROT
1228084,17141,Dipeptidyl peptidase I heavy chain 1,UNIPROT
1228085,17141,Dipeptidyl peptidase I heavy chain 2,UNIPROT
1228086,17141,Dipeptidyl peptidase I heavy chain 3,UNIPROT
1228087,17141,Dipeptidyl peptidase I heavy chain 4,UNIPROT
1228088,17141,Dipeptidyl peptidase I light chain,UNIPROT
1228082,17141,Dipeptidyl transferase,UNIPROT
1228089,17141,DPP-I,UNIPROT
1228090,17141,DPPI,UNIPROT
1228095,17142,Allergen Bet v I-A,UNIPROT
1228096,17142,Allergen=Bet v 1-A,UNIPROT
997779,17142,BETVI,GENE_SYMBOL_OTHER
1228092,17142,BETVIA,GENE_SYMBOL
1228094,17142,Major pollen allergen Bet v 1-A,UNIPROT
1228250,17143,Gpr88,GENE_SYMBOL
1228252,17143,Probable G-protein coupled receptor 88,UNIPROT
997934,17143,Strg,GENE_SYMBOL_OTHER
1228253,17143,Striatum-specific G-protein coupled receptor,UNIPROT
1228257,17144,Rab-7-like protein 1,UNIPROT
1228254,17144,RAB29,GENE_SYMBOL
997938,17144,RAB7L1,GENE_SYMBOL_OTHER
1228258,17144,Ras-related protein Rab-29,UNIPROT
1228256,17144,Ras-related protein Rab-7L1,UNIPROT
1228263,17145,6.1.1.5,EC_NUMBER
1228262,17145,IleRS,UNIPROT
1228259,17145,ileS,GENE_SYMBOL
1228260,17145,Isoleucine--tRNA ligase,UNIPROT
1228261,17145,Isoleucyl-tRNA synthetase,UNIPROT
1228265,17146,Transient receptor potential cation channel subfamily V member 3,UNIPROT
1228264,17146,Trpv3,GENE_SYMBOL
1228266,17146,TrpV3,UNIPROT
1228267,17147,Nr4a2,GENE_SYMBOL
1228269,17147,Nuclear receptor subfamily 4 group A member 2,UNIPROT
1228270,17147,NUR-related factor 1,UNIPROT
997951,17147,Nurr1,GENE_SYMBOL_OTHER
1228271,17147,Orphan nuclear receptor NURR1,UNIPROT
998071,17148,C9orf48,GENE_SYMBOL_OTHER
1228387,17148,KIF24,GENE_SYMBOL
1228389,17148,Kinesin-like protein KIF24,UNIPROT
1228393,17149,DmNPFR1,UNIPROT
1228392,17149,Neuropeptide F receptor,UNIPROT
1228390,17149,NPFR,GENE_SYMBOL
998074,17149,NPFR1,GENE_SYMBOL_OTHER
1228397,17150,Na(+)/H(+) exchanger 3,UNIPROT
1228399,17150,NHE-3,UNIPROT
998078,17150,Nhe3,GENE_SYMBOL_OTHER
1228394,17150,Slc9a3,GENE_SYMBOL
1228396,17150,Sodium/hydrogen exchanger 3,UNIPROT
1228398,17150,Solute carrier family 9 member 3,UNIPROT
998084,17151,C1orf215,GENE_SYMBOL_OTHER
998085,17151,LAP18,GENE_SYMBOL_OTHER
1228405,17151,Leukemia-associated phosphoprotein p18,UNIPROT
1228406,17151,Metablastin,UNIPROT
1228407,17151,Oncoprotein 18,UNIPROT
998086,17151,OP18,GENE_SYMBOL_OTHER
1228412,17151,Op18,UNIPROT
1228408,17151,Phosphoprotein p19,UNIPROT
1228411,17151,pp17,UNIPROT
1228413,17151,pp19,UNIPROT
1228409,17151,Prosolin,UNIPROT
1228410,17151,Protein Pr22,UNIPROT
1228404,17151,Stathmin,UNIPROT
1228400,17151,STMN1,GENE_SYMBOL
1228417,17152,Katanin p80 subunit B1,UNIPROT
1228415,17152,Katanin p80 WD40 repeat-containing subunit B1,UNIPROT
1228414,17152,KATNB1,GENE_SYMBOL
1228416,17152,p80 katanin,UNIPROT
1228421,17153,DNA-binding factor KBF2,UNIPROT
1228418,17153,Nfkb2,GENE_SYMBOL
1228419,17153,Nuclear factor NF-kappa-B p100 subunit,UNIPROT
1228420,17153,Nuclear factor NF-kappa-B p52 subunit,UNIPROT
1228422,17153,Nuclear factor of kappa light polypeptide gene enhancer in B-cells 2,UNIPROT
1228425,17154,1.8.1.9,EC_NUMBER
1157494,17154,EHI_155440,GENE_SYMBOL_OTHER
1228424,17154,Thioredoxin reductase,UNIPROT
1228426,17155,Heat sensitive channel TRPV3,UNIPROT
1228430,17156,Neuropeptide Y-like receptor,UNIPROT
1228431,17156,NPY-R,UNIPROT
1228427,17156,RYa-R,GENE_SYMBOL
1228429,17156,RYamide receptor,UNIPROT
1228432,17157,irp2,GENE_SYMBOL
1228433,17157,Yersiniabactin biosynthetic protein,UNIPROT
1228448,17158,2.3.1.26,EC_NUMBER
1228447,17158,ACAT-1,UNIPROT
998125,17158,ACAT1,GENE_SYMBOL_OTHER
1228445,17158,Acyl-coenzyme A:cholesterol acyltransferase 1,UNIPROT
1228446,17158,Cholesterol acyltransferase 1,UNIPROT
1228442,17158,SOAT1,GENE_SYMBOL
1228444,17158,Sterol O-acyltransferase 1,UNIPROT
1228449,17159,RALB,GENE_SYMBOL
1228450,17159,Ras-related protein Ral-B,UNIPROT
1228451,17160,TDRD3,GENE_SYMBOL
1228452,17160,Tudor domain-containing protein 3,UNIPROT
998137,17161,CG18639,GENE_SYMBOL_OTHER
998138,17161,CT22771,GENE_SYMBOL_OTHER
998139,17161,Dmel\CG7395,GENE_SYMBOL_OTHER
998147,17161,Dmel_CG7395,GENE_SYMBOL_OTHER
998140,17161,Drm-NPFR76F,GENE_SYMBOL_OTHER
998141,17161,Drm-sNPF-R,GENE_SYMBOL_OTHER
1228466,17161,GH23382p,UNIPROT
998142,17161,GPCR60,GENE_SYMBOL_OTHER
1228467,17161,Neuropeptide F-like receptor,UNIPROT
998143,17161,NPFR76F,GENE_SYMBOL_OTHER
1228468,17161,"Short neuropeptide F receptor, isoform A",UNIPROT
1228469,17161,"Short neuropeptide F receptor, isoform B",UNIPROT
1228453,17161,sNPF-R,GENE_SYMBOL
998145,17161,snpfr,GENE_SYMBOL_OTHER
998146,17161,sNPFR1,GENE_SYMBOL_OTHER
1228476,17162,2.3.1.26,EC_NUMBER
1228475,17162,ACAT-2,UNIPROT
998153,17162,ACAT2,GENE_SYMBOL_OTHER
1228473,17162,Acyl-coenzyme A:cholesterol acyltransferase 2,UNIPROT
1228474,17162,Cholesterol acyltransferase 2,UNIPROT
1228470,17162,SOAT2,GENE_SYMBOL
1228472,17162,Sterol O-acyltransferase 2,UNIPROT
998160,17163,RAL,GENE_SYMBOL_OTHER
1228477,17163,RALA,GENE_SYMBOL
1228479,17163,Ras-related protein Ral-A,UNIPROT
1228484,17164,5.6.1.1,EC_NUMBER
1228481,17164,Katanin p60 ATPase-containing subunit A1,UNIPROT
1228483,17164,Katanin p60 subunit A1,UNIPROT
1228480,17164,KATNA1,GENE_SYMBOL
1228482,17164,p60 katanin,UNIPROT
1228487,17165,CDY-like 2,UNIPROT
1228485,17165,CDYL2,GENE_SYMBOL
1228486,17165,Chromodomain Y-like protein 2,UNIPROT
1228489,17166,Fragile X mental retardation syndrome-related protein 1,UNIPROT
