site_id,site_name,tid
11986,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118293
11987,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118292
11988,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118292
11989,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118293
11990,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
11991,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
11992,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
11993,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118281
11994,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118282
11995,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118280
11996,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
11997,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
11998,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
11999,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
12000,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
12001,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
12002,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12003,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12004,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12005,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12006,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
12007,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
12008,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118291
12009,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118293
12010,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118292
12011,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118292
12012,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118280
12013,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118281
12014,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118281
12015,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
12016,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
12017,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12018,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
12019,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
12020,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118283
12021,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12022,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12023,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118285
12024,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
12025,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
12026,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118284
12027,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118293
12028,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118279
12029,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118278
12030,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118286
12031,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118286
12032,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118287
12033,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118287
12034,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118287
12035,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118287
12036,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118287
12037,"Neuraminidase, Neur domain",104394
12038,"Neuraminidase, Neur domain",104394
12039,"Neuraminidase, Neur domain",104394
12040,"Histone deacetylase, Hist_deacetyl domain",118343
12041,"Histone deacetylase, Hist_deacetyl domain",118343
12042,"Histone deacetylase, Hist_deacetyl domain",118343
12043,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118277
12044,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12045,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12046,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12047,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12048,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12049,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118277
12050,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118277
12051,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12052,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12053,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12054,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12055,"GABA-A receptor; anion channel, Neur_chan_LBD domain",118276
12056,"Serotonin 3 (5-HT3) receptor, Neur_chan_LBD domain",118318
12057,"Serotonin 3 (5-HT3) receptor, Neur_chan_LBD domain",118322
12058,"Serotonin 3 (5-HT3) receptor, Neur_chan_LBD domain",118318
12059,"Serotonin 3 (5-HT3) receptor, Neur_chan_LBD domain",118322
12060,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118282
12061,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12062,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12063,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12064,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12065,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118293
12066,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12067,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12068,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12069,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118285
12070,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118293
12071,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118279
12072,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118278
12073,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118291
12074,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118293
12075,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118292
12076,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118292
12077,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118293
12078,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118286
12079,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118286
12080,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118287
12081,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118287
12082,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118287
12083,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118287
12084,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118287
12085,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118277
12086,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118276
12087,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118276
12088,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118276
12089,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118276
12090,"GABA-A receptor; alpha-1/beta-2/gamma-2, Neur_chan_LBD domain",118276
12091,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12092,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12093,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12094,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12095,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12096,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12097,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12098,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12099,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12100,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12101,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12102,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118292
12103,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118292
12104,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12105,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12106,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12107,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12108,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12109,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12110,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12111,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118282
12112,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12113,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12114,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12115,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12116,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118293
12117,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12118,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12119,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12120,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12121,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118293
12122,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118279
12123,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118278
12124,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118278
12125,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118279
12126,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12127,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118282
12128,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118280
12129,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118280
12130,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12131,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12132,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12133,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12134,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12135,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12136,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12137,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12138,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12139,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12140,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12141,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12142,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12143,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12144,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12145,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12146,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12147,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118286
12148,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118286
12149,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12150,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12151,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12152,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12153,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12154,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12155,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12156,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118287
12157,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12158,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12159,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12160,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12161,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12162,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12163,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12164,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12165,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12166,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118291
12167,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118293
12168,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118292
12169,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118292
12170,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118293
12171,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12172,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12173,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12174,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12175,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118282
12176,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118280
12177,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12178,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12179,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12180,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12181,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12182,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12183,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12184,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12185,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12186,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118285
12187,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118283
12188,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118284
12189,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118291
12190,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118293
12191,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118292
12192,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118292
12193,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118280
12194,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
12195,"Benzodiazepine receptors; peripheral & central, Neur_chan_LBD domain",118281
