category,description,parent_key
component,endoplasmic reticulum lumen,BE0000364
component,extracellular exosome,BE0000364
component,extracellular region,BE0000364
component,extracellular space,BE0000364
component,Golgi lumen,BE0000364
component,plasma membrane,BE0000364
function,calcium ion binding,BE0000364
function,endopeptidase activity,BE0000364
function,serine-type endopeptidase activity,BE0000364
process,blood coagulation,BE0000364
process,"blood coagulation, extrinsic pathway",BE0000364
process,"blood coagulation, intrinsic pathway",BE0000364
process,cellular protein metabolic process,BE0000364
process,peptidyl-glutamic acid carboxylation,BE0000364
process,post-translational protein modification,BE0000364
process,proteolysis,BE0000364
process,zymogen activation,BE0000364
component,endoplasmic reticulum lumen,BE0000041
component,endoplasmic reticulum-Golgi intermediate compartment membrane,BE0000041
component,ER to Golgi transport vesicle,BE0000041
component,extracellular region,BE0000041
component,extracellular space,BE0000041
component,extracellular vesicle,BE0000041
component,Golgi membrane,BE0000041
component,membrane,BE0000041
component,plasma membrane,BE0000041
component,platelet alpha granule lumen,BE0000041
function,copper ion binding,BE0000041
process,blood circulation,BE0000041
process,blood coagulation,BE0000041
process,cellular protein metabolic process,BE0000041
process,COPII vesicle coating,BE0000041
process,ER to Golgi vesicle-mediated transport,BE0000041
process,membrane organization,BE0000041
process,platelet activation,BE0000041
process,platelet degranulation,BE0000041
process,post-translational protein modification,BE0000041
process,protein N-linked glycosylation via asparagine,BE0000041
function,DNA binding,BE0003239
function,exonuclease activity,BE0003239
function,metal ion binding,BE0003239
component,blood microparticle,BE0001140
component,extracellular exosome,BE0001140
component,extracellular region,BE0001140
component,extracellular space,BE0001140
component,lysosomal membrane,BE0001140
function,chaperone binding,BE0001140
function,copper ion binding,BE0001140
function,ferroxidase activity,BE0001140
process,cellular iron ion homeostasis,BE0001140
process,copper ion transport,BE0001140
process,transmembrane transport,BE0001140
component,apical cortex,BE0009858
component,cell,BE0009858
component,extracellular region,BE0009858
component,extracellular space,BE0009858
component,intercalated disc,BE0009858
function,hormone activity,BE0009858
function,iron ion transmembrane transporter inhibitor activity,BE0009858
function,signaling receptor binding,BE0009858
process,acute-phase response,BE0009858
process,aging,BE0009858
process,antimicrobial humoral immune response mediated by antimicrobial peptide,BE0009858
process,cellular iron ion homeostasis,BE0009858
process,cellular response to bile acid,BE0009858
process,cellular response to interleukin-6,BE0009858
process,cellular response to lipopolysaccharide,BE0009858
process,cellular response to tumor necrosis factor,BE0009858
process,cellular response to X-ray,BE0009858
process,defense response to bacterium,BE0009858
process,defense response to fungus,BE0009858
process,defense response to Gram-negative bacterium,BE0009858
process,defense response to Gram-positive bacterium,BE0009858
process,immune response,BE0009858
process,killing of cells of other organism,BE0009858
process,liver regeneration,BE0009858
process,multicellular organismal iron ion homeostasis,BE0009858
process,negative regulation of intestinal absorption,BE0009858
process,negative regulation of ion transmembrane transporter activity,BE0009858
process,negative regulation of iron export across plasma membrane,BE0009858
process,negative regulation of iron ion transmembrane transport,BE0009858
process,negative regulation of iron ion transmembrane transporter activity,BE0009858
process,negative regulation of transcription by RNA polymerase II,BE0009858
process,positive regulation of cell growth involved in cardiac muscle cell development,BE0009858
process,positive regulation of protein polyubiquitination,BE0009858
process,positive regulation of receptor catabolic process,BE0009858
process,positive regulation of receptor internalization,BE0009858
process,response to erythropoietin,BE0009858
process,response to ethanol,BE0009858
process,response to iron ion,BE0009858
process,response to iron ion starvation,BE0009858
process,response to vitamin A,BE0009858
process,response to zinc ion,BE0009858
component,apical plasma membrane,BE0000510
component,basal part of cell,BE0000510
component,basal plasma membrane,BE0000510
component,blood microparticle,BE0000510
component,cell surface,BE0000510
component,coated pit,BE0000510
component,cytoplasmic membrane-bounded vesicle,BE0000510
component,early endosome,BE0000510
component,endocytic vesicle,BE0000510
component,endosome membrane,BE0000510
component,extracellular exosome,BE0000510
component,extracellular region,BE0000510
component,extracellular space,BE0000510
component,extrinsic component of external side of plasma membrane,BE0000510
component,HFE-transferrin receptor complex,BE0000510
component,late endosome,BE0000510
component,perinuclear region of cytoplasm,BE0000510
component,recycling endosome,BE0000510
component,secretory granule lumen,BE0000510
component,vesicle,BE0000510
function,ferric iron binding,BE0000510
function,ferric iron transmembrane transporter activity,BE0000510
function,ferrous iron binding,BE0000510
function,transferrin receptor binding,BE0000510
process,blood coagulation,BE0000510
process,cellular iron ion homeostasis,BE0000510
process,cellular response to iron ion,BE0000510
process,ferrous iron import into cell,BE0000510
process,iron ion homeostasis,BE0000510
process,platelet activation,BE0000510
process,platelet degranulation,BE0000510
process,positive regulation of receptor-mediated endocytosis,BE0000510
process,regulation of protein stability,BE0000510
process,retina homeostasis,BE0000510
process,transferrin transport,BE0000510
process,transmembrane transport,BE0000510
component,basolateral plasma membrane,BE0008687
component,integral component of membrane,BE0008687
component,intracellular,BE0008687
component,perinuclear region of cytoplasm,BE0008687
component,plasma membrane,BE0008687
function,copper ion binding,BE0008687
function,ferrous iron binding,BE0008687
function,ferroxidase activity,BE0008687
process,cellular iron ion homeostasis,BE0008687
process,copper ion transport,BE0008687
process,iron ion transport,BE0008687
component,brush border membrane,BE0009859
component,cell,BE0009859
component,extracellular exosome,BE0009859
component,integral component of membrane,BE0009859
component,lysosomal membrane,BE0009859
component,plasma membrane,BE0009859
function,ferric-chelate reductase activity,BE0009859
function,metal ion binding,BE0009859
function,oxidoreductase activity,BE0009859
process,cellular iron ion homeostasis,BE0009859
process,response to iron ion,BE0009859
component,basolateral plasma membrane,BE0000229
component,extracellular exosome,BE0000229
component,integral component of plasma membrane,BE0000229
component,intracellular membrane-bounded organelle,BE0000229
component,plasma membrane,BE0000229
component,sodium,BE0000229
function,ion channel activity,BE0000229
function,sodium,BE0000229
function,sodium channel regulator activity,BE0000229
function,transporter activity,BE0000229
process,ATP hydrolysis coupled transmembrane transport,BE0000229
process,establishment or maintenance of transmembrane electrochemical gradient,BE0000229
process,ion transmembrane transport,BE0000229
process,potassium ion import across plasma membrane,BE0000229
process,regulation of cell growth,BE0000229
process,regulation of cell proliferation,BE0000229
process,regulation of sodium ion transmembrane transporter activity,BE0000229
process,sodium ion export from cell,BE0000229
process,transmembrane transport,BE0000229
process,transport,BE0000229
component,cell,BE0003246
function,ATP binding,BE0003246
function,glucose binding,BE0003246
function,hexokinase activity,BE0003246
process,cellular glucose homeostasis,BE0003246
process,glycolytic process,BE0003246
component,cytoplasm,BE0000082
component,cytosol,BE0000082
component,extracellular exosome,BE0000082
component,extracellular space,BE0000082
component,mitochondrion,BE0000082
component,myelin sheath,BE0000082
function,ATP binding,BE0000082
function,creatine kinase activity,BE0000082
function,ubiquitin protein ligase binding,BE0000082
process,cellular chloride ion homeostasis,BE0000082
process,cellular nitrogen compound metabolic process,BE0000082
process,creatine metabolic process,BE0000082
process,polyamine metabolic process,BE0000082
process,small molecule metabolic process,BE0000082
process,substantia nigra development,BE0000082
component,actin cytoskeleton,BE0000014
component,cytoplasm,BE0000014
component,cytosol,BE0000014
component,extrinsic component of cytoplasmic side of plasma membrane,BE0000014
component,mitochondrion,BE0000014
component,nuclear membrane,BE0000014
component,nucleolus,BE0000014
component,nucleoplasm,BE0000014
component,nucleus,BE0000014
component,perinuclear region of cytoplasm,BE0000014
function,actin monomer binding,BE0000014
function,ATP binding,BE0000014
function,DNA binding,BE0000014
function,magnesium ion binding,BE0000014
