text,parent_key
S-laminin subunit alpha,BE0002108
E170,BE0002111
Epiligrin 170 kDa subunit,BE0002111
Epiligrin subunit alpha,BE0002111
Kalinin subunit alpha,BE0002111
Laminin-5 subunit alpha,BE0002111
Laminin-6 subunit alpha,BE0002111
Laminin-7 subunit alpha,BE0002111
LAMNA,BE0002111
Nicein subunit alpha,BE0002111
BLT2R,BE0003489
BLTR2,BE0003489
Leukotriene B4 receptor BLT2,BE0003489
LTB4 receptor JULF2,BE0003489
LTB4-R 2,BE0003489
Seven transmembrane receptor BLTR2,BE0003489
BLT,BE0003490
BLT1,BE0003490
BLTR,BE0003490
Chemoattractant receptor-like 1,BE0003490
CMKRL1,BE0003490
G-protein coupled receptor 16,BE0003490
GPR16,BE0003490
LTB4-R 1,BE0003490
P2RY7,BE0003490
P2Y purinoceptor 7,BE0003490
P2Y7,BE0003490
3.4.22.57,BE0009964
CASP-4,BE0009964
ICE and Ced-3 homolog 2,BE0009964
ICE(rel)-II,BE0009964
ICH-2,BE0009964
ICH2,BE0009964
Mih1,BE0009964
Protease TX,BE0009964
Heat shock transcription factor 1,BE0003514
HSF 1,BE0003514
HSTF 1,BE0003514
HSTF1,BE0003514
gp80,BE0002859
IL-6 receptor subunit alpha,BE0002859
IL-6R 1,BE0002859
Membrane glycoprotein 80,BE0002859
Lipid transfer protein I,BE0003516
Low affinity sodium-glucose cotransporter,BE0004753
Na(+)/glucose cotransporter 2,BE0004753
SGLT2,BE0004753
Solute carrier family 5 member 2,BE0004753
CD2 subset 1,BE0003492
CD2-like receptor-activating cytotoxic cells,BE0003492
CRACC,BE0003492
CS1,BE0003492
Membrane protein FOAP-12,BE0003492
Novel Ly9,BE0003492
Protein 19A,BE0003492
END,BE0003494
CD30,BE0003479
CD30L receptor,BE0003479
D1S166E,BE0003479
Ki-1 antigen,BE0003479
Lymphocyte activation antigen CD30,BE0003479
PDGF subunit B,BE0003495
PDGF-2,BE0003495
PDGF2,BE0003495
Platelet-derived growth factor B chain,BE0003495
Platelet-derived growth factor beta polypeptide,BE0003495
Proto-oncogene c-Sis,BE0003495
SIS,BE0003495
B-lymphocyte surface antigen B4,BE0003496
Differentiation antigen CD19,BE0003496
T-cell surface antigen Leu-12,BE0003496
Collagen alpha-4(IV) chain precursor,BE0003498
B-cell surface antigen CD40,BE0001196
Bp50,BE0001196
CD40L receptor,BE0001196
CDw40,BE0001196
TNFRSF5,BE0001196
Hematopoietin-1,BE0004734
IL-1 alpha,BE0004734
IL1F1,BE0004734
ICIL-1RA,BE0004735
IL-1RN,BE0004735
IL1 inhibitor,BE0004735
IL1F3,BE0004735
IL1RA,BE0004735
E-NPP 1,BE0000457
M6S1,BE0000457
Membrane component chromosome 6 surface marker 1,BE0000457
NPPS,BE0000457
PC1,BE0000457
PDNP1,BE0000457
Phosphodiesterase I/nucleotide pyrophosphatase 1,BE0000457
Plasma-cell membrane glycoprotein PC-1,BE0000457
2.7.10.2,BE0003090
FADK 1,BE0003090
FAK,BE0003090
FAK1,BE0003090
Focal adhesion kinase-related nonkinase,BE0003090
FRNK,BE0003090
p125FAK,BE0003090
pp125FAK,BE0003090
PPP1R71,BE0003090
Protein phosphatase 1 regulatory subunit 71,BE0003090
Protein-tyrosine kinase 2,BE0003090
3.1.1.34,BE0000239
LIPD,BE0000239
LPL,BE0000239
170 kDa melanoma membrane-bound gelatinase,BE0003507
3.4.21.26,BE0003507
Dipeptidyl peptidase FAP,BE0003507
FAPalpha,BE0003507
Fibroblast activation protein alpha,BE0003507
Gelatine degradation protease FAP,BE0003507
Integral membrane serine protease,BE0003507
Post-proline cleaving enzyme,BE0003507
Seprase,BE0003507
Serine integral membrane protease,BE0003507
SIMP,BE0003507
Surface-expressed protease,BE0003507
CD40-L,BE0001006
CD40L,BE0001006
T-cell antigen Gp39,BE0001006
TNF-related activation protein,BE0001006
TNFSF5,BE0001006
TRAP,BE0001006
Tumor necrosis factor ligand superfamily member 5,BE0001006
CDw44,BE0001113
ECMR-III,BE0001113
Epican,BE0001113
Extracellular matrix receptor III,BE0001113
GP90 lymphocyte homing/adhesion receptor,BE0001113
Heparan sulfate proteoglycan,BE0001113
Hermes antigen,BE0001113
HUTCH-I,BE0001113
Hyaluronate receptor,BE0001113
LHR,BE0001113
MDU2,BE0001113
MDU3,BE0001113
MIC4,BE0001113
PGP-1,BE0001113
PGP-I,BE0001113
Phagocytic glycoprotein 1,BE0001113
Phagocytic glycoprotein I,BE0001113
B-cell stimulatory factor 1,BE0003520
Binetrakin,BE0003520
BSF-1,BE0003520
IL-4,BE0003520
Lymphocyte stimulatory factor 1,BE0003520
Pitrakinra,BE0003520
Breast carcinoma-associated antigen DF3,BE0003501
CA 15-3,BE0003501
Cancer antigen 15-3,BE0003501
Carcinoma-associated mucin,BE0003501
EMA,BE0003501
Episialin,BE0003501
H23AG,BE0003501
KL-6,BE0003501
Krebs von den Lungen-6,BE0003501
MUC-1,BE0003501
Peanut-reactive urinary mucin,BE0003501
PEM,BE0003501
PEMT,BE0003501
Polymorphic epithelial mucin,BE0003501
PUM,BE0003501
Tumor-associated epithelial membrane antigen,BE0003501
Tumor-associated mucin,BE0003501
LNK,BE0004714
Lymphocyte adapter protein,BE0004714
Lymphocyte-specific adapter protein Lnk,BE0004714
Signal transduction protein Lnk,BE0004714
2.7.12.2,BE0004744
ERK activator kinase 2,BE0004744
MAP kinase kinase 2,BE0004744
MAPK/ERK kinase 2,BE0004744
MEK 2,BE0004744
MEK2,BE0004744
MKK2,BE0004744
PRKMK2,BE0004744
2.7.11.25,BE0004745
MAPK/ERK kinase kinase 2,BE0004745
MAPKKK2,BE0004745
MEK kinase 2,BE0004745
MEKK 2,BE0004745
MEKK2,BE0004745
2.7.11.17,BE0004384
CaM kinase II subunit gamma,BE0004384
CAMK,BE0004384
CAMK-II,BE0004384
CAMKG,BE0004384
NGK1,BE0004715
Voltage-gated K(+) channel HuKIV,BE0004715
Voltage-gated potassium channel HBK5,BE0004715
Voltage-gated potassium channel subunit Kv1.2,BE0004715
Voltage-gated potassium channel HBK2,BE0004718
Voltage-gated potassium channel subunit Kv1.6,BE0004718
Voltage-gated potassium channel subunit Kv1.7,BE0004719
Voltage-gated potassium channel subunit Kv1.8,BE0004720
Delayed rectifier potassium channel 1,BE0004721
DRK1,BE0004721
h-DRK1,BE0004721
Voltage-gated potassium channel subunit Kv2.1,BE0004721
Voltage-gated potassium channel subunit Kv2.2,BE0004722
NGK2,BE0004723
Voltage-gated potassium channel subunit Kv3.1,BE0004723
Voltage-gated potassium channel subunit Kv4,BE0004723
Shaw-like potassium channel,BE0004724
Voltage-gated potassium channel Kv3.2,BE0004724
KSHIIID,BE0004725
Voltage-gated potassium channel subunit Kv3.3,BE0004725
Voltage-gated potassium channel subunit Kv4.1,BE0004726
Neurokinin A receptor,BE0002222
NK-2 receptor,BE0002222
NK-2R,BE0002222
NK2R,BE0002222
NKNAR,BE0002222
SKR,BE0002222
TAC2R,BE0002222
Tachykinin receptor 2,BE0002222
SRIF-2,BE0000452
SS-1-R,BE0000452
SS-3-R,BE0003529
SSR-28,BE0003529
COUP transcription factor I,BE0008953
COUP-TF I,BE0008953
COUP-TF1,BE0008953
EAR-3,BE0008953
EAR3,BE0008953
ERBAL3,BE0008953
Nuclear receptor subfamily 2 group F member 1,BE0008953
TFCOUP1,BE0008953
V-erbA-related protein 3,BE0008953
MAP3K7IP1,BE0005824
Mitogen-activated protein kinase kinase kinase 7-interacting protein 1,BE0005824
TAK1-binding protein 1,BE0005824
TGF-beta-activated kinase 1-binding protein 1,BE0005824
IE2,BE0009326
IE2,BE0009327
Alpha-actinin cytoskeletal isoform,BE0008968
F-actin cross-linking protein,BE0008968
Non-muscle alpha-actinin-1,BE0008968
B-cell receptor-associated protein BAP37,BE0009007
BAP,BE0009007
D-prohibitin,BE0009007
REA,BE0009007
Repressor of estrogen receptor activity,BE0009007
6.3.4.16,BE0004671
Carbamoyl-phosphate synthetase I,BE0004671
CPSase I,BE0004671
2.7.1.137,BE0003729
hVps34,BE0003729
Phosphatidylinositol 3-kinase p100 subunit,BE0003729
Phosphoinositide-3-kinase class 3,BE0003729
PI3-kinase type 3,BE0003729
VPS34,BE0003729
1.5.1.3,BE0009124
3.4.21.59,BE0003736
TPS1,BE0003736
TPS2,BE0003736
TPSB1,BE0003736
Tryptase alpha-1,BE0003736
Tryptase I,BE0003736
Tryptase-1,BE0003736
3.6.1.1,BE0003737
Pyrophosphate phospho-hydrolase,BE0003737
5.3.2.5,BE0003741
DK-MTP-1-P enolase,BE0003741
RLP,BE0003741
RuBisCO-like protein,BE0003741
Nuclear factor RIP140,BE0003742
Receptor-interacting protein 140,BE0003742
3.4.21.62,BE0003743
1.14.13.70,BE0001730
CYP51,BE0001730
CYPLI,BE0001730
Cytochrome P450 51,BE0001730
Cytochrome P450-14DM,BE0001730
Cytochrome P450-LIA1,BE0001730
Sterol 14-alpha demethylase,BE0001730
2.7.11.21,BE0003745
PLK,BE0003745
PLK-1,BE0003745
Polo-like kinase 1,BE0003745
Serine/threonine-protein kinase 13,BE0003745
STPK13,BE0003745
3.4.21.-,BE0003746
CAP1,BE0003746
Channel-activating protease 1,BE0003746
Serine protease 8,BE0003746
3.4.21.71,BE0003747
ELA2A,BE0003747
Elastase-2A,BE0003747
1.14.11.35,BE0003748
Neopentalenolactone biosynthesis protein H,BE0003748
3.4.24.86,BE0003754
ADAM 17,BE0003754
CSVP,BE0003754
Snake venom-like protease,BE0003754
TACE,BE0003754
TNF-alpha convertase,BE0003754
TNF-alpha-converting enzyme,BE0003754
5.4.3.6,BE0003755
Tyrosine ammonia-lyase,BE0003755
5.99.1.4,BE0003759
HCCA isomerase,BE0003759
3.5.1.23,BE0003763
Acylsphingosine deacylase,BE0003763
N-acylsphingosine amidohydrolase,BE0003763
N-CDase,BE0003763
3.1.1.3,BE0003764
Triacylglycerol lipase,BE0003764
6.3.2.10,BE0003765
D-alanyl-D-alanine-adding enzyme,BE0003765
3.1.3.48,BE0003769
Protein-tyrosine phosphatase beta,BE0003769
PTPB,BE0003769
Vascular endothelial protein tyrosine phosphatase,BE0003769
VE-PTP,BE0003769
3.2.2.27,BE0003770
DGU,BE0003770
UDG,BE0003770
UNG1,BE0003770
UNG15,BE0003770
2.7.7.7,BE0003771
Beta clamp,BE0003771
Beta sliding clamp,BE0003771
2.7.11.24,BE0003772
c-Jun N-terminal kinase 2,BE0003772
JNK-55,BE0003772
JNK2,BE0003772
MAP kinase 9,BE0003772
PRKM9,BE0003772
SAPK1A,BE0003772
Stress-activated protein kinase 1a,BE0003772
Stress-activated protein kinase JNK2,BE0003772
6.5.1.2,BE0003773
lig,BE0003773
ligN,BE0003773
Polydeoxyribonucleotide synthase [NAD(+)],BE0003773
BAG-1,BE0003774
Bcl-2-associated athanogene 1,BE0003774
HAP,BE0003774
3.3.1.1,BE0003776
AdoHcyase,BE0003776
S-adenosyl-L-homocysteine hydrolase,BE0003776
sahH,BE0003776
Liver X receptor alpha,BE0003781
LXRA,BE0003781
Nuclear receptor subfamily 1 group H member 3,BE0003781
Apoptosis regulator Bcl-X,BE0003510
Bcl2-L-1,BE0003510
BCL2L,BE0003510
BCLX,BE0003510
2.8.2.22,BE0003785
Aryl sulfotransferase AssT,BE0003785
2.7.11.17,BE0003792
CaM kinase II subunit beta,BE0003792
CAM2,BE0003792
CAMK2,BE0003792
CAMKB,BE0003792
3.4.24.71,BE0003793
ECE-1,BE0003793
2.7.11.1,BE0003796
HSPK 21,BE0003796
NEK2A,BE0003796
Never in mitosis A-related kinase 2,BE0003796
NimA-like protein kinase 1,BE0003796
NimA-related protein kinase 2,BE0003796
NLK1,BE0003796
2.5.1.59,BE0001142
Geranylgeranyl transferase type I subunit beta,BE0001142
GGTase-I-beta,BE0001142
Type I protein geranyl-geranyltransferase subunit beta,BE0001142
2.4.2.30,BE0003798
ADP-ribosyltransferase diphtheria toxin-like 2,BE0003798
ADPRT-2,BE0003798
ADPRT2,BE0003798
ADPRTL2,BE0003798
ARTD2,BE0003798
NAD(+) ADP-ribosyltransferase 2,BE0003798
pADPRT-2,BE0003798
PARP-2,BE0003798
Poly[ADP-ribose] synthase 2,BE0003798
3.4.22.-,BE0003799
p23,BE0003799
Putative monooxygenase,BE0003800
Putative polyketide hydroxylase,BE0003800
rebC,BE0003800
ORF1ab polyprotein,BE0003801
pp1ab,BE0003801
"Carbazole 1,9a-dioxygenase, ferredoxin component",BE0003802
CARDO,BE0003802
Pr160Gag-Pol,BE0003804
1.3.3.4,BE0003807
PPO,BE0003807
1.3.3.4,BE0003808
hemG,BE0003808
PPO,BE0003808
[Acyl-carrier-protein] malonyltransferase,BE0003812
2.3.1.39,BE0003812
MCT,BE0003812
Mitochondrial malonyl CoA:ACP acyltransferase,BE0003812
Mitochondrial malonyltransferase,BE0003812
MT,BE0003812
ECLF2,BE0003838
V-cyclin,BE0003838
Endoplasmic reticulum-to-nucleus signaling 1,BE0003839
hIRE1p,BE0003839
Inositol-requiring protein 1,BE0003839
IRE1,BE0003839
Ire1-alpha,BE0003839
IRE1a,BE0003839
2.7.11.1,BE0003853
2.7.11.2,BE0003862
PDH kinase 1,BE0003862
PDHK1,BE0003862
Pyruvate dehydrogenase kinase isoform 1,BE0003862
2.1.1.-,BE0003863
AdoMet-MT,BE0003863
hma,BE0003863
MA-MT,BE0003863
mma4,BE0003863
Mycolic acid methyltransferase,BE0003863
S-adenosylmethionine-dependent methyltransferase,BE0003863
SAM-MT,BE0003863
skc1,BE0003864
2.3.1.180,BE0003868
3-oxoacyl-[acyl-carrier-protein] synthase III,BE0003868
Beta-ketoacyl-ACP synthase III,BE0003868
KAS III,BE0003868
3.2.1.52,BE0003869
Beta-N-acetylhexosaminidase,BE0003869
N-acetyl-beta-glucosaminidase,BE0003869
2.7.7.7,BE0003870
DINB protein,BE0003870
DINB1,BE0003870
DINP,BE0003870
2.7.7.7,BE0003871
pol,BE0003871
POL I,BE0003871
2.4.2.3,BE0002456
UP,BE0002456
UPase 1,BE0002456
(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase,BE0003880
(3R)-hydroxymyristoyl-ACP dehydrase,BE0003880
4.2.1.59,BE0003880
Beta-hydroxyacyl-ACP dehydratase,BE0003880
3.2.2.9,BE0003891
5'-methylthioadenosine nucleosidase,BE0003891
AdoHcy nucleosidase,BE0003891
MTA nucleosidase,BE0003891
MTA/SAH nucleosidase,BE0003891
S-adenosylhomocysteine nucleosidase,BE0003891
SAH nucleosidase,BE0003891
SRH nucleosidase,BE0003891
3.13.1.3,BE0003956
Dibenzothiophene desulfurization enzyme B,BE0003956
dszB,BE0003956
1.3.5.1,BE0003960
Fumarate reductase 15 kDa hydrophobic protein,BE0003961
Fumarate reductase 13 kDa hydrophobic protein,BE0003962
CHRNA7-DR1,BE0003963
D-10,BE0003963
SubName: PROBABLE EPOXIDE HYDROLASE EPHB (EPOXIDE HYDRATASE),BE0003964
BLAP,BE0003965
6.4.1.1,BE0003966
Pr180gag-pol,BE0003967
3.4.16.-,BE0003968
RISC,BE0003968
SCP1,BE0003968
Serine carboxypeptidase 1,BE0003968
"2,6-dioxo-6-phenylhexa-3-enoate hydrolase",BE0003969
3.7.1.8,BE0003969
HOPDA hydrolase,BE0003969
1.13.11.-,BE0003185
Alkylsulfatase,BE0003185
Type II alkyl sulfatase,BE0003185
2.7.11.1,BE0003984
CK II alpha',BE0003984
CK2A2,BE0003984
3.5.1.-,BE0003985
HDAC-like amidohydrolase,BE0003985
hdaH1,BE0003985
3.4.25.1,BE0003916
HSPC,BE0003916
Proteasome subunit RC6-1,BE0003916
Proteasome subunit XAPC7,BE0003916
3.4.21.92,BE0004002
Caseinolytic protease,BE0004002
Endopeptidase Clp,BE0004002
Heat shock protein F21.5,BE0004002
lopP,BE0004002
Protease Ti,BE0004002
Sortase SrtB Family,BE0004005
"Sortase, SrtB family",BE0004005
Uncharacterized protein,BE0004005
2.7.12.1,BE0004012
Dual specificity YAK1-related kinase,BE0004012
DYRK,BE0004012
hMNB,BE0004012
HP86,BE0004012
MNB,BE0004012
MNBH,BE0004012
Protein kinase minibrain homolog,BE0004012
ORF1a polyprotein,BE0004014
pp1a,BE0004014
1.8.5.4,BE0004025
SQR,BE0004025
Sulfide:quinone oxidoreductase,BE0004025
1.8.5.4,BE0004026
SQR,BE0004026
Sulfide:quinone oxidoreductase,BE0004026
Antenna pigment protein beta 1 chain,BE0004029
A2,BE0004030
A3,BE0004030
Antenna pigment protein alpha chain,BE0004030
3.2.2.9,BE0004031
5'-methylthioadenosine nucleosidase,BE0004031
AdoHcy nucleosidase,BE0004031
MTA nucleosidase,BE0004031
MTA/SAH nucleosidase,BE0004031
S-adenosylhomocysteine nucleosidase,BE0004031
SAH nucleosidase,BE0004031
SRH nucleosidase,BE0004031
3.1.26.4,BE0004032
RNase H,BE0004032
2.7.11.1,BE0004041
CTCL tumor antigen se20-9,BE0004041
KIAA0204,BE0004041
Serine/threonine-protein kinase 2,BE0004041
STE20-like kinase,BE0004041
STE20-related kinase,BE0004041
STE20-related serine/threonine-protein kinase,BE0004041
STK2,BE0004041
2.7.11.17,BE0004042
CaM kinase-GR,BE0004042
CAMK,BE0004042
CaMK IV,BE0004042
CAMK-GR,BE0004042
CAMKIV,BE0004042
2.7.12.1,BE0004043
CDC-like kinase 3,BE0004043
1.3.5.4,BE0004046
1.3.5.1,BE0004047
1.14.14.1,BE0003611
CYPIIC18,BE0003611
Cytochrome P450-6b/29c,BE0003611
2.4.2.30,BE0004049
ADP-ribosyltransferase diphtheria toxin-like 3,BE0004049
ADPRT-3,BE0004049
ADPRT3,BE0004049
ADPRTL3,BE0004049
ARTD3,BE0004049
IRT1,BE0004049
NAD(+) ADP-ribosyltransferase 3,BE0004049
pADPRT-3,BE0004049
PARP-3,BE0004049
Poly[ADP-ribose] synthase 3,BE0004049
CIA,BE0004057
Coactivator independent of AF-2,BE0004057
KIAA1637,BE0004057
NCoA-5,BE0004057
1.14.-.-,BE0004059
Fragment,BE0004063
Hemagglutinin HA1 chain,BE0004063
Hemagglutinin HA2 chain,BE0004063
Hemagglutinin precursor,BE0002868
2.7.11.1,BE0004064
3pK,BE0004064
Chromosome 3p kinase,BE0004064
MAPK-activated protein kinase 3,BE0004064
2.3.3.10,BE0004067
3-hydroxy-3-methylglutaryl coenzyme A synthase,BE0004067
HMG-CoA synthase,BE0004067
HMGCS,BE0004067
2.7.11.22,BE0004077
Cell division protein kinase 16,BE0004077
PCTAIRE-motif protein kinase 1,BE0004077
PCTAIRE1,BE0004077
PCTK1,BE0004077
Serine/threonine-protein kinase PCTAIRE-1,BE0004077
"1,4-beta-D-xylan xylanohydrolase Z",BE0004078
3.2.1.8,BE0004078
Xylanase Z,BE0004078
c-K-ras,BE0004071
c-Ki-ras,BE0004071
K-Ras 2,BE0004071
Ki-Ras,BE0004071
KRAS2,BE0004071
RASK2,BE0004071
Mitomalcin,BE0004080
MMC,BE0004080
NCS,BE0004080
4.6.1.12,BE0004091
MECDP-synthase,BE0004091
6.3.2.4,BE0004095
D-Ala-D-Ala ligase,BE0004095
D-alanylalanine synthetase,BE0004095
2.7.11.1,BE0001172
PKB beta,BE0001172
Protein kinase Akt-2,BE0001172
Protein kinase B beta,BE0001172
RAC-PK-beta,BE0001172
3.4.14.12,BE0004097
Prolyl tripeptidyl peptidase 81.8 kDa form,BE0004097
Prolyl tripeptidyl peptidase A,BE0004097
PTP,BE0004097
3.1.1.-,BE0004098
6.1.1.20,BE0004099
Phenylalanyl-tRNA synthetase alpha subunit,BE0004099
PheRS,BE0004099
6.1.1.20,BE0004100
Phenylalanyl-tRNA synthetase beta subunit,BE0004100
PheRS,BE0004100
3.4.24.69,BE0004101
atx,BE0004101
bna,BE0004101
BoNT/A,BE0004101
Bontoxilysin-A,BE0004101
BOTOX,BE0004101
boNT/A,BE0004102
Bont/A1,BE0004102
BoNT/A1 neurotoxin,BE0004102
bonta,BE0004102
Botulinum neurotoxin type A,BE0004102
Neurotoxin A,BE0004102
Neurotoxin BoNT,BE0004102
Neurotoxin type A,BE0004102
Peptidase M27,BE0004102
3.1.1.47,BE0004103
PAF acetylhydrolase 29 kDa subunit,BE0004103
PAF-AH 29 kDa subunit,BE0004103
PAF-AH subunit gamma,BE0004103
PAFAH subunit gamma,BE0004103
PAFAHG,BE0004103
2.7.11.17,BE0004108
CaM kinase II subunit delta,BE0004108
CAMKD,BE0004108
2.7.11.1,BE0004109
Mammalian STE20-like protein kinase 4,BE0004109
MASK,BE0004109
MST-4,BE0004109
MST3 and SOK1-related kinase,BE0004109
MST4,BE0004109
Serine/threonine-protein kinase MASK,BE0004109
STE20-like kinase MST4,BE0004109
3.5.1.-,BE0004110
envA,BE0004110
Protein EnvA,BE0004110
UDP-3-O-acyl-GlcNAc deacetylase,BE0004110
1.13.11.46,BE0004115
4-hydroxyphenylpyruvate dioxygenase II,BE0004115
HMS,BE0004115
Epididymis tissue protein Li 184a,BE0004118
Profilin I,BE0004118
Pr160Gag-Pol,BE0004120
"2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase",BE0004121
3.7.1.17,BE0004121
bphD,BE0004121
HOPDA hydrolase,BE0004121
MCP hydrolase,BE0004121
Meta-cleavage product hydrolase,BE0004121
"2,3-diketo-5-methylthio-1-phosphopentane phosphatase",BE0004122
3.1.3.77,BE0004122
MASA,BE0004122
MASA homolog,BE0004122
Glutathione S-transferase (BphK),BE0004124
1.1.5.6,BE0004126
Anaerobic formate dehydrogenase major subunit,BE0004126
FDH-N subunit alpha,BE0004126
Formate dehydrogenase-N subunit alpha,BE0004126
Anaerobic formate dehydrogenase iron-sulfur subunit,BE0004127
FDH-N subunit beta,BE0004127
Formate dehydrogenase-N subunit beta,BE0004127
Anaerobic formate dehydrogenase cytochrome b556 subunit,BE0004128
FDH-N subunit gamma,BE0004128
Formate dehydrogenase-N subunit gamma,BE0004128
1.-.-.-,BE0004130
5.1.1.3,BE0004137
1.5.1.3,BE0004138
DHFR,BE0004138
3.1.4.53,BE0000706
HCP1,BE0000706
TM22,BE0000706
3.1.4.53,BE0003717
2.7.10.1,BE0004140
EHK-3,BE0004140
EHK3,BE0004140
EK11,BE0004140
EPH homology kinase 3,BE0004140
EPH-like kinase 11,BE0004140
HEK11,BE0004140
2.7.11.17,BE0004147
CaM kinase I gamma,BE0004147
CaM kinase IG,BE0004147
CaM-KI gamma,BE0004147
CaMK-like CREB kinase III,BE0004147
CaMKI gamma,BE0004147
CaMKIG,BE0004147
CLICK III,BE0004147
CLICK3,BE0004147
VWS1,BE0004147
3.4.21.117,BE0004150
hK7,BE0004150
hSCCE,BE0004150
PRSS6,BE0004150
SCCE,BE0004150
Serine protease 6,BE0004150
Stratum corneum chymotryptic enzyme,BE0004150
2.6.1.36,BE0004153
L-lysine aminotransferase,BE0004153
Lysine 6-aminotransferase,BE0004153
6.3.4.14,BE0004154
ACC,BE0004154
Acetyl-CoA carboxylase subunit A,BE0004154
fabG,BE0004154
KIAA1438,BE0004156
MAL,BE0004156
Megakaryoblastic leukemia 1 protein,BE0004156
Megakaryocytic acute leukemia protein,BE0004156
MRTF-A,BE0004156
Myocardin-related transcription factor A,BE0004156
KIAA1832,BE0004157
Spir-2,BE0004157
SPIR2,BE0004157
bla(VIM-2),BE0004190
blaVIM-2,BE0004190
Metallo-beta-lactamase,BE0004190
Metallo-beta-lactamase VIM-2,BE0004190
VIM-2,BE0004190
VIM-2 b-lactamase,BE0004190
VIM-2 beta-lactamase,BE0004190
2.7.11.1,BE0004191
KIAA0619,BE0004191
p164 ROCK-2,BE0004191
Rho kinase 2,BE0004191
"Rho-associated, coiled-coil-containing protein kinase 2",BE0004191
