category,description,parent_key
process,chromosome segregation,BE0003796
process,G2/M transition of mitotic cell cycle,BE0003796
process,meiotic cell cycle,BE0003796
process,mitotic cell cycle,BE0003796
process,mitotic nuclear division,BE0003796
process,mitotic sister chromatid segregation,BE0003796
process,mitotic spindle assembly,BE0003796
process,negative regulation of centriole-centriole cohesion,BE0003796
process,negative regulation of DNA binding,BE0003796
process,organelle organization,BE0003796
process,positive regulation of telomerase activity,BE0003796
process,positive regulation of telomere capping,BE0003796
process,positive regulation of telomere maintenance via telomerase,BE0003796
process,protein autophosphorylation,BE0003796
process,protein phosphorylation,BE0003796
process,regulation of attachment of spindle microtubules to kinetochore,BE0003796
process,regulation of mitotic centrosome separation,BE0003796
process,regulation of mitotic nuclear division,BE0003796
process,spindle assembly,BE0003796
component,CAAX-protein geranylgeranyltransferase complex,BE0001142
function,CAAX-protein geranylgeranyltransferase activity,BE0001142
function,drug binding,BE0001142
function,isoprenoid binding,BE0001142
function,peptide binding,BE0001142
function,protein geranylgeranyltransferase activity,BE0001142
function,zinc ion binding,BE0001142
process,negative regulation of nitric-oxide synthase biosynthetic process,BE0001142
process,positive regulation of cell cycle,BE0001142
process,positive regulation of cell proliferation,BE0001142
process,protein geranylgeranylation,BE0001142
process,response to cytokine,BE0001142
component,nucleolus,BE0003798
component,nucleoplasm,BE0003798
component,nucleus,BE0003798
function,DNA binding,BE0003798
function,NAD+ ADP-ribosyltransferase activity,BE0003798
process,base-excision repair,BE0003798
process,DNA repair,BE0003798
process,extrinsic apoptotic signaling pathway,BE0003798
process,protein ADP-ribosylation,BE0003798
component,extracellular region,BE0003799
component,host cell cytoplasm,BE0003799
component,host cell endoplasmic reticulum,BE0003799
component,host cell endoplasmic reticulum membrane,BE0003799
component,host cell lipid particle,BE0003799
component,host cell mitochondrial membrane,BE0003799
component,host cell mitochondrion,BE0003799
component,host cell nucleus,BE0003799
component,host cell perinuclear region of cytoplasm,BE0003799
component,host cell plasma membrane,BE0003799
component,integral component of membrane,BE0003799
component,integral to membrane of host cell,BE0003799
component,viral envelope,BE0003799
component,viral nucleocapsid,BE0003799
component,virion membrane,BE0003799
function,actin binding,BE0003799
function,ATP binding,BE0003799
function,ATP-dependent helicase activity,BE0003799
function,cysteine-type endopeptidase activity,BE0003799
function,ion channel activity,BE0003799
function,RNA binding,BE0003799
function,RNA-directed RNA polymerase activity,BE0003799
function,serine-type endopeptidase activity,BE0003799
function,structural molecule activity,BE0003799
function,zinc ion binding,BE0003799
process,actin-dependent intracellular transport of virus,BE0003799
process,apoptotic process,BE0003799
process,clathrin-mediated endocytosis of virus by host cell,BE0003799
process,fusion of virus membrane with host endosome membrane,BE0003799
process,induction by virus of host autophagy,BE0003799
process,microtubule-dependent intracellular transport of viral material,BE0003799
process,modulation by virus of host G1/S transition checkpoint,BE0003799
process,pore formation by virus in membrane of host cell,BE0003799
process,positive regulation by symbiont of host protein levels,BE0003799
process,protein oligomerization,BE0003799
process,"regulation of transcription, DNA-templated",BE0003799
process,suppression by virus of host MAVS activity,BE0003799
process,suppression by virus of host STAT1 activity,BE0003799
process,suppression by virus of host TRAF activity,BE0003799
process,suppression by virus of host type I interferon-mediated signaling pathway,BE0003799
process,"transcription, DNA-templated",BE0003799
process,"transcription, RNA-templated",BE0003799
process,transformation of host cell by virus,BE0003799
process,viral RNA genome replication,BE0003799
process,virion attachment to host cell,BE0003799
function,FAD binding,BE0003800
function,monooxygenase activity,BE0003800
component,host cell endoplasmic reticulum-Golgi intermediate compartment,BE0003801
component,host cell membrane,BE0003801
component,host cell perinuclear region of cytoplasm,BE0003801
component,integral component of membrane,BE0003801
function,3'-5'-exoribonuclease activity,BE0003801
function,ATP binding,BE0003801
function,cysteine-type endopeptidase activity,BE0003801
function,double-stranded RNA binding,BE0003801
function,endonuclease activity,BE0003801
function,helicase activity,BE0003801
function,Lys48-specific deubiquitinase activity,BE0003801
function,methyltransferase activity,BE0003801
function,mRNA (guanine-N7-)-methyltransferase activity,BE0003801
function,mRNA (nucleoside-2'-O-)-methyltransferase activity,BE0003801
function,omega peptidase activity,BE0003801
function,RNA binding,BE0003801
function,RNA-directed RNA polymerase activity,BE0003801
function,single-stranded RNA binding,BE0003801
function,zinc ion binding,BE0003801
process,7-methylguanosine mRNA capping,BE0003801
process,induction by virus of catabolism of host mRNA,BE0003801
process,induction by virus of host autophagy,BE0003801
process,modulation by virus of host autophagy,BE0003801
process,modulation by virus of host protein ubiquitination,BE0003801
process,mRNA methylation,BE0003801
process,positive regulation of ubiquitin-specific protease activity,BE0003801
process,positive stranded viral RNA replication,BE0003801
process,protein K48-linked deubiquitination,BE0003801
process,RNA (guanine-N7)-methylation,BE0003801
process,"RNA phosphodiester bond hydrolysis, exonucleolytic",BE0003801
process,suppression by virus of host IRF3 activity by inhibition of IRF3 phosphorylation,BE0003801
process,suppression by virus of host ISG15 activity,BE0003801
process,suppression by virus of host NF-kappaB transcription factor activity,BE0003801
process,suppression by virus of host translation,BE0003801
process,suppression by virus of host type I interferon-mediated signaling pathway,BE0003801
process,"transcription, DNA-templated",BE0003801
process,"transcription, RNA-templated",BE0003801
process,viral protein processing,BE0003801
process,viral RNA genome replication,BE0003801
process,viral transcription,BE0003801
function,"2 iron, 2 sulfur cluster binding",BE0003802
function,dioxygenase activity,BE0003802
function,ferredoxin hydrogenase activity,BE0003802
function,metal ion binding,BE0003802
process,carbazole catabolic process,BE0003802
function,"2 iron, 2 sulfur cluster binding",BE0003803
function,metal ion binding,BE0003803
function,oxidoreductase activity,BE0003803
component,host cell nucleus,BE0003804
component,host cell plasma membrane,BE0003804
component,host multivesicular body,BE0003804
component,viral nucleocapsid,BE0003804
component,virion membrane,BE0003804
function,aspartic-type endopeptidase activity,BE0003804
function,DNA binding,BE0003804
function,DNA-directed DNA polymerase activity,BE0003804
function,exoribonuclease H activity,BE0003804
function,lipid binding,BE0003804
function,RNA binding,BE0003804
function,RNA-directed DNA polymerase activity,BE0003804
function,RNA-DNA hybrid ribonuclease activity,BE0003804
function,structural molecule activity,BE0003804
function,zinc ion binding,BE0003804
process,DNA integration,BE0003804
process,DNA recombination,BE0003804
process,establishment of integrated proviral latency,BE0003804
process,induction by virus of host cysteine-type endopeptidase activity involved in apoptotic process,BE0003804
process,suppression by virus of host gene expression,BE0003804
process,viral entry into host cell,BE0003804
process,viral penetration into host nucleus,BE0003804
process,viral release from host cell,BE0003804
component,cytoplasm,BE0003807
component,membrane,BE0003807
function,oxygen-dependent protoporphyrinogen oxidase activity,BE0003807
process,protoporphyrinogen IX biosynthetic process,BE0003807
component,cytoplasm,BE0003808
function,oxygen-dependent protoporphyrinogen oxidase activity,BE0003808
process,protoporphyrinogen IX biosynthetic process,BE0003808
component,central element,BE0003809
component,chromocenter,BE0003809
component,"chromosome, centromeric region",BE0003809
component,condensed chromosome kinetochore,BE0003809
component,cytosol,BE0003809
component,kinetochore,BE0003809
