resource,identifier,parent_key
HUGO Gene Nomenclature Committee (HGNC),HGNC:11403,BE0009383
Guide to Pharmacology,2217,BE0009383
UniProtKB,Q9Y6E0,BE0009383
UniProt Accession,STK24_HUMAN,BE0009383
HUGO Gene Nomenclature Committee (HGNC),HGNC:11406,BE0009384
Guide to Pharmacology,2219,BE0009384
UniProtKB,Q13188,BE0009384
UniProt Accession,STK3_HUMAN,BE0009384
HUGO Gene Nomenclature Committee (HGNC),HGNC:11719,BE0009385
Guide to Pharmacology,2238,BE0009385
UniProtKB,P42680,BE0009385
UniProt Accession,TEC_HUMAN,BE0009385
HUGO Gene Nomenclature Committee (HGNC),HGNC:14568,BE0009386
Guide to Pharmacology,2221,BE0009386
UniProtKB,Q9BYT3,BE0009386
UniProt Accession,STK33_HUMAN,BE0009386
HUGO Gene Nomenclature Committee (HGNC),HGNC:16254,BE0009387
Guide to Pharmacology,2222,BE0009387
UniProtKB,Q8TDR2,BE0009387
UniProt Accession,STK35_HUMAN,BE0009387
HUGO Gene Nomenclature Committee (HGNC),HGNC:17209,BE0009388
Guide to Pharmacology,2223,BE0009388
UniProtKB,Q9NRP7,BE0009388
UniProt Accession,STK36_HUMAN,BE0009388
HUGO Gene Nomenclature Committee (HGNC),HGNC:17847,BE0009389
Guide to Pharmacology,1517,BE0009389
UniProtKB,Q15208,BE0009389
UniProt Accession,STK38_HUMAN,BE0009389
HUGO Gene Nomenclature Committee (HGNC),HGNC:17848,BE0009390
Guide to Pharmacology,1518,BE0009390
UniProtKB,Q9Y2H1,BE0009390
UniProt Accession,ST38L_HUMAN,BE0009390
HUGO Gene Nomenclature Committee (HGNC),HGNC:17717,BE0009391
Guide to Pharmacology,2224,BE0009391
UniProtKB,Q9UEW8,BE0009391
UniProt Accession,STK39_HUMAN,BE0009391
HUGO Gene Nomenclature Committee (HGNC),HGNC:29259,BE0009392
Guide to Pharmacology,2233,BE0009392
UniProtKB,Q7L7X3,BE0009392
UniProt Accession,TAOK1_HUMAN,BE0009392
HUGO Gene Nomenclature Committee (HGNC),HGNC:18133,BE0009393
Guide to Pharmacology,2235,BE0009393
UniProtKB,Q9H2K8,BE0009393
UniProt Accession,TAOK3_HUMAN,BE0009393
HUGO Gene Nomenclature Committee (HGNC),HGNC:11584,BE0009394
Guide to Pharmacology,2237,BE0009394
UniProtKB,Q9UHD2,BE0009394
UniProt Accession,TBK1_HUMAN,BE0009394
HUGO Gene Nomenclature Committee (HGNC),HGNC:11731,BE0009395
Guide to Pharmacology,2239,BE0009395
UniProtKB,Q15569,BE0009395
UniProt Accession,TESK1_HUMAN,BE0009395
HUGO Gene Nomenclature Committee (HGNC),HGNC:11809,BE0009396
Guide to Pharmacology,1841,BE0009396
UniProtKB,P35590,BE0009396
UniProt Accession,TIE1_HUMAN,BE0009396
HUGO Gene Nomenclature Committee (HGNC),HGNC:11841,BE0009397
Guide to Pharmacology,2242,BE0009397
UniProtKB,Q9UKI8,BE0009397
UniProt Accession,TLK1_HUMAN,BE0009397
HUGO Gene Nomenclature Committee (HGNC),HGNC:11842,BE0009398
Guide to Pharmacology,2243,BE0009398
UniProtKB,Q86UE8,BE0009398
UniProt Accession,TLK2_HUMAN,BE0009398
HUGO Gene Nomenclature Committee (HGNC),HGNC:30765,BE0009399
Guide to Pharmacology,2244,BE0009399
UniProtKB,Q9UKE5,BE0009399
UniProt Accession,TNIK_HUMAN,BE0009399
HUGO Gene Nomenclature Committee (HGNC),HGNC:11940,BE0009400
Guide to Pharmacology,2245,BE0009400
UniProtKB,Q13470,BE0009400
UniProt Accession,TNK1_HUMAN,BE0009400
HUGO Gene Nomenclature Committee (HGNC),HGNC:19661,BE0009401
Guide to Pharmacology,2247,BE0009401
UniProtKB,Q59H18,BE0009401
UniProt Accession,TNI3K_HUMAN,BE0009401
HUGO Gene Nomenclature Committee (HGNC),HGNC:14968,BE0009402
Guide to Pharmacology,2257,BE0009402
UniProtKB,Q9BXA7,BE0009402
UniProt Accession,TSSK1_HUMAN,BE0009402
HUGO Gene Nomenclature Committee (HGNC),HGNC:12434,BE0009403
Guide to Pharmacology,2268,BE0009403
UniProtKB,P42681,BE0009403
UniProt Accession,TXK_HUMAN,BE0009403
HUGO Gene Nomenclature Committee (HGNC),HGNC:12446,BE0009404
Guide to Pharmacology,1836,BE0009404
UniProtKB,Q06418,BE0009404
UniProt Accession,TYRO3_HUMAN,BE0009404
HUGO Gene Nomenclature Committee (HGNC),HGNC:12558,BE0009405
Guide to Pharmacology,2271,BE0009405
UniProtKB,O75385,BE0009405
UniProt Accession,ULK1_HUMAN,BE0009405
HUGO Gene Nomenclature Committee (HGNC),HGNC:13480,BE0009406
Guide to Pharmacology,2272,BE0009406
UniProtKB,Q8IYT8,BE0009406
UniProt Accession,ULK2_HUMAN,BE0009406
HUGO Gene Nomenclature Committee (HGNC),HGNC:19703,BE0009407
Guide to Pharmacology,2273,BE0009407
UniProtKB,Q6PHR2,BE0009407
UniProt Accession,ULK3_HUMAN,BE0009407
HUGO Gene Nomenclature Committee (HGNC),HGNC:26249,BE0009408
Guide to Pharmacology,2076,BE0009408
UniProtKB,Q56UN5,BE0009408
UniProt Accession,M3K19_HUMAN,BE0009408
HUGO Gene Nomenclature Committee (HGNC),HGNC:19679,BE0009409
Guide to Pharmacology,1921,BE0009409
UniProtKB,Q2M2I8,BE0009409
UniProt Accession,AAK1_HUMAN,BE0009409
HUGO Gene Nomenclature Committee (HGNC),HGNC:19041,BE0009410
Guide to Pharmacology,1928,BE0009410
UniProtKB,Q96D53,BE0009410
UniProt Accession,COQ8B_HUMAN,BE0009410
HUGO Gene Nomenclature Committee (HGNC),HGNC:21027,BE0009411
Guide to Pharmacology,1932,BE0009411
UniProtKB,Q8NFD2,BE0009411
UniProt Accession,ANKK1_HUMAN,BE0009411
HUGO Gene Nomenclature Committee (HGNC),HGNC:905,BE0009412
Guide to Pharmacology,1835,BE0009412
UniProtKB,P30530,BE0009412
UniProt Accession,UFO_HUMAN,BE0009412
HUGO Gene Nomenclature Committee (HGNC),HGNC:1057,BE0009413
Guide to Pharmacology,1940,BE0009413
UniProtKB,P51451,BE0009413
UniProt Accession,BLK_HUMAN,BE0009413
HUGO Gene Nomenclature Committee (HGNC),HGNC:18041,BE0009414
Guide to Pharmacology,1941,BE0009414
UniProtKB,Q9NSY1,BE0009414
UniProt Accession,BMP2K_HUMAN,BE0009414
HUGO Gene Nomenclature Committee (HGNC),HGNC:1077,BE0009415
Guide to Pharmacology,1789,BE0009415
UniProtKB,O00238,BE0009415
UniProt Accession,BMR1B_HUMAN,BE0009415
HUGO Gene Nomenclature Committee (HGNC),HGNC:1079,BE0009416
Guide to Pharmacology,1942,BE0009416
UniProtKB,P51813,BE0009416
UniProt Accession,BMX_HUMAN,BE0009416
HUGO Gene Nomenclature Committee (HGNC),HGNC:1459,BE0009417
Guide to Pharmacology,1952,BE0009417
UniProtKB,Q14012,BE0009417
UniProt Accession,KCC1A_HUMAN,BE0009417
HUGO Gene Nomenclature Committee (HGNC),HGNC:1469,BE0009418
Guide to Pharmacology,1956,BE0009418
UniProtKB,Q8N5S9,BE0009418
UniProt Accession,KKCC1_HUMAN,BE0009418
HUGO Gene Nomenclature Committee (HGNC),HGNC:1470,BE0009419
Guide to Pharmacology,1957,BE0009419
UniProtKB,Q96RR4,BE0009419
UniProt Accession,KKCC2_HUMAN,BE0009419
HUGO Gene Nomenclature Committee (HGNC),HGNC:2446,BE0009420
UniProtKB,P07498,BE0009420
UniProt Accession,CASK_HUMAN,BE0009420
HUGO Gene Nomenclature Committee (HGNC),HGNC:29829,BE0009421
Guide to Pharmacology,1506,BE0009421
UniProtKB,Q6DT37,BE0009421
UniProt Accession,MRCKG_HUMAN,BE0009421
HUGO Gene Nomenclature Committee (HGNC),HGNC:1781,BE0009422
Guide to Pharmacology,1982,BE0009422
UniProtKB,Q00532,BE0009422
UniProt Accession,CDKL1_HUMAN,BE0009422
HUGO Gene Nomenclature Committee (HGNC),HGNC:1782,BE0009423
Guide to Pharmacology,1983,BE0009423
UniProtKB,Q92772,BE0009423
UniProt Accession,CDKL2_HUMAN,BE0009423
HUGO Gene Nomenclature Committee (HGNC),HGNC:1985,BE0009424
Guide to Pharmacology,1509,BE0009424
UniProtKB,O14578,BE0009424
UniProt Accession,CTRO_HUMAN,BE0009424
HUGO Gene Nomenclature Committee (HGNC),HGNC:2069,BE0009425
Guide to Pharmacology,1991,BE0009425
UniProtKB,P49760,BE0009425
UniProt Accession,CLK2_HUMAN,BE0009425
HUGO Gene Nomenclature Committee (HGNC),HGNC:13659,BE0009426
Guide to Pharmacology,1993,BE0009426
UniProtKB,Q9HAZ1,BE0009426
UniProt Accession,CLK4_HUMAN,BE0009426
HUGO Gene Nomenclature Committee (HGNC),HGNC:2451,BE0009427
Guide to Pharmacology,1995,BE0009427
UniProtKB,P48729,BE0009427
UniProt Accession,KC1A_HUMAN,BE0009427
HUGO Gene Nomenclature Committee (HGNC),HGNC:2675,BE0009428
Guide to Pharmacology,2003,BE0009428
UniProtKB,Q9UIK4,BE0009428
UniProt Accession,DAPK2_HUMAN,BE0009428
HUGO Gene Nomenclature Committee (HGNC),HGNC:2700,BE0009429
Guide to Pharmacology,2005,BE0009429
UniProtKB,O15075,BE0009429
UniProt Accession,DCLK1_HUMAN,BE0009429
HUGO Gene Nomenclature Committee (HGNC),HGNC:19002,BE0009430
Guide to Pharmacology,2006,BE0009430
UniProtKB,Q8N568,BE0009430
UniProt Accession,DCLK2_HUMAN,BE0009430
HUGO Gene Nomenclature Committee (HGNC),HGNC:19005,BE0009431
Guide to Pharmacology,2007,BE0009431
UniProtKB,Q9C098,BE0009431
UniProt Accession,DCLK3_HUMAN,BE0009431
HUGO Gene Nomenclature Committee (HGNC),HGNC:3092,BE0009432
Guide to Pharmacology,2010,BE0009432
UniProtKB,Q9Y463,BE0009432
UniProt Accession,DYR1B_HUMAN,BE0009432
HUGO Gene Nomenclature Committee (HGNC),HGNC:24921,BE0009433
Guide to Pharmacology,2015,BE0009433
UniProtKB,Q9BQI3,BE0009433
UniProt Accession,E2AK1_HUMAN,BE0009433
HUGO Gene Nomenclature Committee (HGNC),HGNC:9437,BE0009434
Guide to Pharmacology,2016,BE0009434
UniProtKB,P19525,BE0009434
UniProt Accession,E2AK2_HUMAN,BE0009434
HUGO Gene Nomenclature Committee (HGNC),HGNC:19687,BE0009435
Guide to Pharmacology,2018,BE0009435
UniProtKB,Q9P2K8,BE0009435
UniProt Accession,E2AK4_HUMAN,BE0009435
HUGO Gene Nomenclature Committee (HGNC),HGNC:3385,BE0009436
Guide to Pharmacology,1821,BE0009436
UniProtKB,P21709,BE0009436
UniProt Accession,EPHA1_HUMAN,BE0009436
HUGO Gene Nomenclature Committee (HGNC),HGNC:3387,BE0009437
Guide to Pharmacology,1823,BE0009437
UniProtKB,P29320,BE0009437
UniProt Accession,EPHA3_HUMAN,BE0009437
HUGO Gene Nomenclature Committee (HGNC),HGNC:3388,BE0009438
Guide to Pharmacology,1824,BE0009438
UniProtKB,P54764,BE0009438
UniProt Accession,EPHA4_HUMAN,BE0009438
HUGO Gene Nomenclature Committee (HGNC),HGNC:19296,BE0009439
Guide to Pharmacology,1826,BE0009439
UniProtKB,Q9UF33,BE0009439
UniProt Accession,EPHA6_HUMAN,BE0009439
HUGO Gene Nomenclature Committee (HGNC),HGNC:3391,BE0009440
Guide to Pharmacology,1828,BE0009440
UniProtKB,P29322,BE0009440
UniProt Accession,EPHA8_HUMAN,BE0009440
HUGO Gene Nomenclature Committee (HGNC),HGNC:3392,BE0009441
Guide to Pharmacology,1830,BE0009441
UniProtKB,P54762,BE0009441
UniProt Accession,EPHB1_HUMAN,BE0009441
HUGO Gene Nomenclature Committee (HGNC),HGNC:3396,BE0009442
Guide to Pharmacology,1834,BE0009442
UniProtKB,O15197,BE0009442
UniProt Accession,EPHB6_HUMAN,BE0009442
HUGO Gene Nomenclature Committee (HGNC),HGNC:3655,BE0009443
Guide to Pharmacology,2022,BE0009443
UniProtKB,P16591,BE0009443
UniProt Accession,FER_HUMAN,BE0009443
HUGO Gene Nomenclature Committee (HGNC),HGNC:3657,BE0009444
Guide to Pharmacology,2023,BE0009444
UniProtKB,P07332,BE0009444
UniProt Accession,FES_HUMAN,BE0009444
HUGO Gene Nomenclature Committee (HGNC),HGNC:4113,BE0009445
Guide to Pharmacology,2027,BE0009445
UniProtKB,O14976,BE0009445
UniProt Accession,GAK_HUMAN,BE0009445
HUGO Gene Nomenclature Committee (HGNC),HGNC:4616,BE0009446
Guide to Pharmacology,2029,BE0009446
UniProtKB,P49840,BE0009446
UniProt Accession,GSK3A_HUMAN,BE0009446
HUGO Gene Nomenclature Committee (HGNC),HGNC:14402,BE0009447
Guide to Pharmacology,2034,BE0009447
UniProtKB,Q9H2X6,BE0009447
UniProt Accession,HIPK2_HUMAN,BE0009447
HUGO Gene Nomenclature Committee (HGNC),HGNC:4915,BE0009448
Guide to Pharmacology,2035,BE0009448
UniProtKB,Q9H422,BE0009448
UniProt Accession,HIPK3_HUMAN,BE0009448
HUGO Gene Nomenclature Committee (HGNC),HGNC:21219,BE0009449
Guide to Pharmacology,2038,BE0009449
UniProtKB,Q9UPZ9,BE0009449
UniProt Accession,ICK_HUMAN,BE0009449
HUGO Gene Nomenclature Committee (HGNC),HGNC:14552,BE0009450
Guide to Pharmacology,2040,BE0009450
UniProtKB,Q14164,BE0009450
UniProt Accession,IKKE_HUMAN,BE0009450
HUGO Gene Nomenclature Committee (HGNC),HGNC:6093,BE0009451
Guide to Pharmacology,1802,BE0009451
UniProtKB,P14616,BE0009451
UniProt Accession,INSRR_HUMAN,BE0009451
HUGO Gene Nomenclature Committee (HGNC),HGNC:6112,BE0009452
Guide to Pharmacology,2042,BE0009452
UniProtKB,P51617,BE0009452
UniProt Accession,IRAK1_HUMAN,BE0009452
HUGO Gene Nomenclature Committee (HGNC),HGNC:17020,BE0009453
Guide to Pharmacology,2044,BE0009453
UniProtKB,Q9Y616,BE0009453
UniProt Accession,IRAK3_HUMAN,BE0009453
HUGO Gene Nomenclature Committee (HGNC),HGNC:29165,BE0009454
Guide to Pharmacology,2199,BE0009454
UniProtKB,Q9Y2K2,BE0009454
UniProt Accession,SIK3_HUMAN,BE0009454
HUGO Gene Nomenclature Committee (HGNC),HGNC:6514,BE0009455
Guide to Pharmacology,1515,BE0009455
UniProtKB,O95835,BE0009455
UniProt Accession,LATS1_HUMAN,BE0009455
HUGO Gene Nomenclature Committee (HGNC),HGNC:6614,BE0009456
Guide to Pharmacology,2055,BE0009456
UniProtKB,P53671,BE0009456
UniProt Accession,LIMK2_HUMAN,BE0009456
HUGO Gene Nomenclature Committee (HGNC),HGNC:18618,BE0009457
Guide to Pharmacology,2059,BE0009457
UniProtKB,Q5S007,BE0009457
UniProt Accession,LRRK2_HUMAN,BE0009457
HUGO Gene Nomenclature Committee (HGNC),HGNC:6721,BE0009458
Guide to Pharmacology,1838,BE0009458
UniProtKB,P29376,BE0009458
UniProt Accession,LTK_HUMAN,BE0009458
HUGO Gene Nomenclature Committee (HGNC),HGNC:6843,BE0009459
Guide to Pharmacology,2064,BE0009459
UniProtKB,P46734,BE0009459
UniProt Accession,MP2K3_HUMAN,BE0009459
HUGO Gene Nomenclature Committee (HGNC),HGNC:6845,BE0009460
Guide to Pharmacology,2066,BE0009460
UniProtKB,Q13163,BE0009460
UniProt Accession,MP2K5_HUMAN,BE0009460
HUGO Gene Nomenclature Committee (HGNC),HGNC:6846,BE0009461
Guide to Pharmacology,2067,BE0009461
UniProtKB,P52564,BE0009461
UniProt Accession,MP2K6_HUMAN,BE0009461
HUGO Gene Nomenclature Committee (HGNC),HGNC:6849,BE0009462
Guide to Pharmacology,2070,BE0009462
UniProtKB,Q02779,BE0009462
UniProt Accession,M3K10_HUMAN,BE0009462
HUGO Gene Nomenclature Committee (HGNC),HGNC:6850,BE0009463
Guide to Pharmacology,2071,BE0009463
UniProtKB,Q16584,BE0009463
UniProt Accession,M3K11_HUMAN,BE0009463
HUGO Gene Nomenclature Committee (HGNC),HGNC:6851,BE0009464
Guide to Pharmacology,2072,BE0009464
UniProtKB,Q12852,BE0009464
UniProt Accession,M3K12_HUMAN,BE0009464
HUGO Gene Nomenclature Committee (HGNC),HGNC:6852,BE0009465
Guide to Pharmacology,2073,BE0009465
UniProtKB,O43283,BE0009465
UniProt Accession,M3K13_HUMAN,BE0009465
HUGO Gene Nomenclature Committee (HGNC),HGNC:31689,BE0009466
Guide to Pharmacology,2075,BE0009466
UniProtKB,Q6ZN16,BE0009466
UniProt Accession,M3K15_HUMAN,BE0009466
HUGO Gene Nomenclature Committee (HGNC),HGNC:6855,BE0009467
Guide to Pharmacology,2078,BE0009467
UniProtKB,Q99759,BE0009467
UniProt Accession,M3K3_HUMAN,BE0009467
HUGO Gene Nomenclature Committee (HGNC),HGNC:6856,BE0009468
Guide to Pharmacology,2079,BE0009468
UniProtKB,Q9Y6R4,BE0009468
UniProt Accession,M3K4_HUMAN,BE0009468
HUGO Gene Nomenclature Committee (HGNC),HGNC:6858,BE0009469
Guide to Pharmacology,2081,BE0009469
UniProtKB,O95382,BE0009469
UniProt Accession,M3K6_HUMAN,BE0009469
HUGO Gene Nomenclature Committee (HGNC),HGNC:6863,BE0009470
Guide to Pharmacology,2085,BE0009470
UniProtKB,Q92918,BE0009470
UniProt Accession,M4K1_HUMAN,BE0009470
HUGO Gene Nomenclature Committee (HGNC),HGNC:6864,BE0009471
Guide to Pharmacology,2086,BE0009471
UniProtKB,Q12851,BE0009471
UniProt Accession,M4K2_HUMAN,BE0009471
HUGO Gene Nomenclature Committee (HGNC),HGNC:6865,BE0009472
Guide to Pharmacology,2087,BE0009472
UniProtKB,Q8IVH8,BE0009472
UniProt Accession,M4K3_HUMAN,BE0009472
HUGO Gene Nomenclature Committee (HGNC),HGNC:6866,BE0009473
Guide to Pharmacology,2088,BE0009473
UniProtKB,O95819,BE0009473
UniProt Accession,M4K4_HUMAN,BE0009473
HUGO Gene Nomenclature Committee (HGNC),HGNC:6867,BE0009474
Guide to Pharmacology,2089,BE0009474
UniProtKB,Q9Y4K4,BE0009474
UniProt Accession,M4K5_HUMAN,BE0009474
HUGO Gene Nomenclature Committee (HGNC),HGNC:24667,BE0009475
Guide to Pharmacology,2090,BE0009475
UniProtKB,Q8TD08,BE0009475
UniProt Accession,MK15_HUMAN,BE0009475
HUGO Gene Nomenclature Committee (HGNC),HGNC:6878,BE0009476
Guide to Pharmacology,2091,BE0009476
UniProtKB,P31152,BE0009476
UniProt Accession,MK04_HUMAN,BE0009476
HUGO Gene Nomenclature Committee (HGNC),HGNC:6880,BE0009477
Guide to Pharmacology,2093,BE0009477
UniProtKB,Q13164,BE0009477
UniProt Accession,MK07_HUMAN,BE0009477
HUGO Gene Nomenclature Committee (HGNC),HGNC:6889,BE0009478
Guide to Pharmacology,2096,BE0009478
UniProtKB,Q8IW41,BE0009478
UniProt Accession,MAPK5_HUMAN,BE0009478
HUGO Gene Nomenclature Committee (HGNC),HGNC:6896,BE0009479
Guide to Pharmacology,2097,BE0009479
UniProtKB,Q9P0L2,BE0009479
UniProt Accession,MARK1_HUMAN,BE0009479
HUGO Gene Nomenclature Committee (HGNC),HGNC:3332,BE0009480
Guide to Pharmacology,2098,BE0009480
UniProtKB,Q7KZI7,BE0009480
UniProt Accession,MARK2_HUMAN,BE0009480
HUGO Gene Nomenclature Committee (HGNC),HGNC:6897,BE0009481
Guide to Pharmacology,2099,BE0009481
UniProtKB,P27448,BE0009481
UniProt Accession,MARK3_HUMAN,BE0009481
HUGO Gene Nomenclature Committee (HGNC),HGNC:13538,BE0009482
Guide to Pharmacology,2100,BE0009482
UniProtKB,Q96L34,BE0009482
UniProt Accession,MARK4_HUMAN,BE0009482
HUGO Gene Nomenclature Committee (HGNC),HGNC:17088,BE0009483
UniProtKB,Q7Z460,BE0009483
UniProt Accession,CLAP1_HUMAN,BE0009483
HUGO Gene Nomenclature Committee (HGNC),HGNC:19034,BE0009484
Guide to Pharmacology,1510,BE0009484
UniProtKB,Q9Y2H9,BE0009484
UniProt Accession,MAST1_HUMAN,BE0009484
HUGO Gene Nomenclature Committee (HGNC),HGNC:6906,BE0009485
Guide to Pharmacology,2101,BE0009485
UniProtKB,P42679,BE0009485
UniProt Accession,MATK_HUMAN,BE0009485
HUGO Gene Nomenclature Committee (HGNC),HGNC:16870,BE0009486
Guide to Pharmacology,2102,BE0009486
UniProtKB,Q14680,BE0009486
UniProt Accession,MELK_HUMAN,BE0009486
HUGO Gene Nomenclature Committee (HGNC),HGNC:17565,BE0009487
Guide to Pharmacology,2103,BE0009487
UniProtKB,Q8N4C8,BE0009487
UniProt Accession,MINK1_HUMAN,BE0009487
HUGO Gene Nomenclature Committee (HGNC),HGNC:7110,BE0009488
Guide to Pharmacology,2104,BE0009488
UniProtKB,Q9BUB5,BE0009488
UniProt Accession,MKNK1_HUMAN,BE0009488
HUGO Gene Nomenclature Committee (HGNC),HGNC:7111,BE0009489
Guide to Pharmacology,2105,BE0009489
UniProtKB,Q9HBH9,BE0009489
UniProt Accession,MKNK2_HUMAN,BE0009489
HUGO Gene Nomenclature Committee (HGNC),HGNC:7381,BE0009490
Guide to Pharmacology,1816,BE0009490
UniProtKB,Q04912,BE0009490
UniProt Accession,RON_HUMAN,BE0009490
HUGO Gene Nomenclature Committee (HGNC),HGNC:7525,BE0009491
Guide to Pharmacology,1847,BE0009491
UniProtKB,O15146,BE0009491
UniProt Accession,MUSK_HUMAN,BE0009491
HUGO Gene Nomenclature Committee (HGNC),HGNC:7590,BE0009492
Guide to Pharmacology,1552,BE0009492
UniProtKB,Q15746,BE0009492
UniProt Accession,MYLK_HUMAN,BE0009492
HUGO Gene Nomenclature Committee (HGNC),HGNC:29826,BE0009493
Guide to Pharmacology,2110,BE0009493
UniProtKB,Q32MK0,BE0009493
UniProt Accession,MYLK3_HUMAN,BE0009493
HUGO Gene Nomenclature Committee (HGNC),HGNC:27972,BE0009494
Guide to Pharmacology,2111,BE0009494
UniProtKB,Q86YV6,BE0009494
UniProt Accession,MYLK4_HUMAN,BE0009494
HUGO Gene Nomenclature Committee (HGNC),HGNC:7601,BE0009495
Guide to Pharmacology,2112,BE0009495
UniProtKB,Q8NEV4,BE0009495
UniProt Accession,MYO3A_HUMAN,BE0009495
HUGO Gene Nomenclature Committee (HGNC),HGNC:7744,BE0009496
Guide to Pharmacology,2114,BE0009496
UniProtKB,Q96PY6,BE0009496
UniProt Accession,NEK1_HUMAN,BE0009496
HUGO Gene Nomenclature Committee (HGNC),HGNC:7746,BE0009497
Guide to Pharmacology,2118,BE0009497
UniProtKB,P51956,BE0009497
UniProt Accession,NEK3_HUMAN,BE0009497
HUGO Gene Nomenclature Committee (HGNC),HGNC:11399,BE0009498
Guide to Pharmacology,2119,BE0009498
UniProtKB,P51957,BE0009498
UniProt Accession,NEK4_HUMAN,BE0009498
HUGO Gene Nomenclature Committee (HGNC),HGNC:7748,BE0009499
Guide to Pharmacology,2120,BE0009499
UniProtKB,Q6P3R8,BE0009499
UniProt Accession,NEK5_HUMAN,BE0009499
HUGO Gene Nomenclature Committee (HGNC),HGNC:18591,BE0009500
Guide to Pharmacology,2124,BE0009500
UniProtKB,Q8TD19,BE0009500
UniProt Accession,NEK9_HUMAN,BE0009500
HUGO Gene Nomenclature Committee (HGNC),HGNC:14311,BE0009502
Guide to Pharmacology,2129,BE0009502
UniProtKB,O60285,BE0009502
UniProt Accession,NUAK1_HUMAN,BE0009502
HUGO Gene Nomenclature Committee (HGNC),HGNC:29558,BE0009503
Guide to Pharmacology,2130,BE0009503
UniProtKB,Q9H093,BE0009503
UniProt Accession,NUAK2_HUMAN,BE0009503
HUGO Gene Nomenclature Committee (HGNC),HGNC:8508,BE0009504
Guide to Pharmacology,2132,BE0009504
UniProtKB,O95747,BE0009504
UniProt Accession,OXSR1_HUMAN,BE0009504
HUGO Gene Nomenclature Committee (HGNC),HGNC:8590,BE0009505
Guide to Pharmacology,2133,BE0009505
UniProtKB,Q13153,BE0009505
UniProt Accession,PAK1_HUMAN,BE0009505
HUGO Gene Nomenclature Committee (HGNC),HGNC:8591,BE0009506
Guide to Pharmacology,2134,BE0009506
UniProtKB,Q13177,BE0009506
UniProt Accession,PAK2_HUMAN,BE0009506
HUGO Gene Nomenclature Committee (HGNC),HGNC:8592,BE0009507
Guide to Pharmacology,2135,BE0009507
UniProtKB,O75914,BE0009507
UniProt Accession,PAK3_HUMAN,BE0009507
HUGO Gene Nomenclature Committee (HGNC),HGNC:16059,BE0009508
Guide to Pharmacology,2136,BE0009508
UniProtKB,O96013,BE0009508
UniProt Accession,PAK4_HUMAN,BE0009508
HUGO Gene Nomenclature Committee (HGNC),HGNC:16061,BE0009509
Guide to Pharmacology,2137,BE0009509
UniProtKB,Q9NQU5,BE0009509
UniProt Accession,PAK6_HUMAN,BE0009509
HUGO Gene Nomenclature Committee (HGNC),HGNC:15916,BE0009510
Guide to Pharmacology,2138,BE0009510
UniProtKB,Q9P286,BE0009510
UniProt Accession,PAK5_HUMAN,BE0009510
HUGO Gene Nomenclature Committee (HGNC),HGNC:8750,BE0009511
Guide to Pharmacology,1970,BE0009511
UniProtKB,Q00537,BE0009511
UniProt Accession,CDK17_HUMAN,BE0009511
HUGO Gene Nomenclature Committee (HGNC),HGNC:8930,BE0009512
Guide to Pharmacology,2145,BE0009512
UniProtKB,Q16816,BE0009512
UniProt Accession,PHKG1_HUMAN,BE0009512
HUGO Gene Nomenclature Committee (HGNC),HGNC:8984,BE0009513
Guide to Pharmacology,2149,BE0009513
UniProtKB,Q9UBF8,BE0009513
UniProt Accession,PI4KB_HUMAN,BE0009513
HUGO Gene Nomenclature Committee (HGNC),HGNC:8972,BE0009514
Guide to Pharmacology,2151,BE0009514
UniProtKB,O00750,BE0009514
UniProt Accession,P3C2B_HUMAN,BE0009514
HUGO Gene Nomenclature Committee (HGNC),HGNC:8973,BE0009515
Guide to Pharmacology,2288,BE0009515
UniProtKB,O75747,BE0009515
UniProt Accession,P3C2G_HUMAN,BE0009515
HUGO Gene Nomenclature Committee (HGNC),HGNC:19310,BE0009516
Guide to Pharmacology,2160,BE0009516
UniProtKB,Q86V86,BE0009516
UniProt Accession,PIM3_HUMAN,BE0009516
HUGO Gene Nomenclature Committee (HGNC),HGNC:8998,BE0009517
Guide to Pharmacology,2162,BE0009517
UniProtKB,P78356,BE0009517
UniProt Accession,PI42B_HUMAN,BE0009517
HUGO Gene Nomenclature Committee (HGNC),HGNC:23786,BE0009518
Guide to Pharmacology,2163,BE0009518
UniProtKB,Q8TBX8,BE0009518
UniProt Accession,PI42C_HUMAN,BE0009518
