identifier,name,parent_key
PF00296,Bac_luciferase,BE0004235
PF00469,F-protein,BE0004237
PF13499,EF-hand_7,BE0000358
PF00149,Metallophos,BE0004238
PF02797,Chal_sti_synt_C,BE0004239
PF00195,Chal_sti_synt_N,BE0004239
PF00680,RdRP_1,BE0004240
PF08727,P3A,BE0004240
PF00548,Peptidase_C3,BE0004240
PF02226,Pico_P1A,BE0004240
PF00947,Pico_P2A,BE0004240
PF01552,Pico_P2B,BE0004240
PF00073,Rhv,BE0004240
PF00910,RNA_helicase,BE0004240
PF00680,RdRP_1,BE0004241
PF08727,P3A,BE0004241
PF00548,Peptidase_C3,BE0004241
PF02226,Pico_P1A,BE0004241
PF00947,Pico_P2A,BE0004241
PF01552,Pico_P2B,BE0004241
PF00073,Rhv,BE0004241
PF00910,RNA_helicase,BE0004241
PF00540,Gag_p17,BE0004243
PF00607,Gag_p24,BE0004243
PF00098,zf-CCHC,BE0004243
PF08705,Gag_p6,BE0004243
PF13499,EF-hand_7,BE0004244
PF13833,EF-hand_8,BE0004244
PF00268,Ribonuc_red_sm,BE0004246
PF00186,DHFR_1,BE0004248
PF00400,WD40,BE0004249
PF00022,Actin,BE0004250
PF00022,Actin,BE0004251
PF04045,P34-Arc,BE0004252
PF04062,P21-Arc,BE0004253
PF05856,ARPC4,BE0004254
PF04699,P16-Arc,BE0004255
PF00725,3HCDH,BE0004256
PF02737,3HCDH_N,BE0004256
PF00378,ECH_1,BE0004256
PF02803,Thiolase_C,BE0004257
PF00108,Thiolase_N,BE0004257
PF07715,Plug,BE0001305
PF07660,STN,BE0001305
PF00593,TonB_dep_Rec,BE0001305
PF00355,Rieske,BE0004259
PF00848,Ring_hydroxyl_A,BE0004259
PF00866,Ring_hydroxyl_B,BE0004260
PF01000,RNA_pol_A_bac,BE0004261
PF03118,RNA_pol_A_CTD,BE0004261
PF01193,RNA_pol_L,BE0004261
PF01177,Asp_Glu_race,BE0004263
PF07686,V-set,BE0004264
PF07686,V-set,BE0004265
PF00903,Glyoxalase,BE0004267
PF01327,Pep_deformylase,BE0004268
PF00196,GerE,BE0004269
PF03472,Autoind_bind,BE0004269
PF00069,Pkinase,BE0004270
PF12605,CK1gamma_C,BE0004270
PF07714,Pkinase_Tyr,BE0004271
PF00047,ig,BE0004271
PF00041,fn3,BE0004271
PF00501,AMP-binding,BE0004272
PF04051,TRAPP,BE0004275
PF04051,TRAPP,BE0004276
PF04051,TRAPP,BE0004277
PF04099,Sybindin,BE0004278
PF04099,Sybindin,BE0004279
PF00132,Hexapep,BE0004280
PF12804,NTP_transf_3,BE0004280
PF09101,Exotox-A_bind,BE0004282
PF09009,Exotox-A_cataly,BE0004282
PF09102,Exotox-A_target,BE0004282
PF00644,PARP,BE0004283
PF01661,Macro,BE0004283
PF00933,Glyco_hydro_3,BE0004285
PF01915,Glyco_hydro_3_C,BE0004285
PF00391,PEP-utilizers,BE0004286
PF02896,PEP-utilizers_C,BE0004286
PF05524,PEP-utilisers_N,BE0004286
PF13185,GAF_2,BE0004286
PF00155,Aminotran_1_2,BE0004287
PF01694,Rhomboid,BE0004288
PF01099,Uteroglobin,BE0004289
PF13091,PLDc_2,BE0004291
PF13499,EF-hand_7,BE0004293
PF00063,Myosin_head,BE0004294
PF02736,Myosin_N,BE0004294
PF01576,Myosin_tail_1,BE0004294
PF07686,V-set,BE0004312
PF00905,Transpeptidase,BE0004313
PF00912,Transgly,BE0004313
PF07714,Pkinase_Tyr,BE0004321
PF00017,SH2,BE0004321
PF00018,SH3_1,BE0004321
PF03588,Leu_Phe_trans,BE0004322
PF00069,Pkinase,BE0004324
PF00209,SNF,BE0003930
PF01674,Lipase_2,BE0004332
PF01433,Peptidase_M1,BE0004334
PF11940,DUF3458,BE0004334
PF00169,PH,BE0000977
PF02174,IRS,BE0000977
PF00227,Proteasome,BE0003910
PF10584,Proteasome_A_N,BE0003910
PF00227,Proteasome,BE0003911
PF10584,Proteasome_A_N,BE0003911
PF00227,Proteasome,BE0003912
PF10584,Proteasome_A_N,BE0003912
PF00227,Proteasome,BE0003913
PF10584,Proteasome_A_N,BE0003913
PF00227,Proteasome,BE0003914
PF10584,Proteasome_A_N,BE0003914
PF00227,Proteasome,BE0003915
PF10584,Proteasome_A_N,BE0003915
PF00227,Proteasome,BE0002349
PF00227,Proteasome,BE0003917
PF00227,Proteasome,BE0003918
PF00227,Proteasome,BE0003919
PF00227,Proteasome,BE0003920
PF12465,Pr_beta_C,BE0003920
PF01327,Pep_deformylase,BE0002536
PF00440,TetR_N,BE0004336
PF02909,TetR_C,BE0004336
PF00903,Glyoxalase,BE0004337
PF07654,C1-set,BE0004339
PF00185,OTCace,BE0004340
PF02729,OTCace_N,BE0004340
PF07686,V-set,BE0004341
PF00595,PDZ,BE0004342
PF00498,FHA,BE0004342
PF01843,DIL,BE0004342
PF00788,RA,BE0004342
PF00550,PP-binding,BE0004343
PF07714,Pkinase_Tyr,BE0004344
PF01483,P_proprotein,BE0004345
PF00801,PKD,BE0004345
PF02518,HATPase_c,BE0004348
PF10436,BCDHK_Adom3,BE0004348
PF00135,COesterase,BE0004349
PF00141,peroxidase,BE0002884
PF00271,Helicase_C,BE0003935
PF01543,HCV_capsid,BE0003935
PF01542,HCV_core,BE0003935
PF01539,HCV_env,BE0003935
PF01560,HCV_NS1,BE0003935
PF01538,HCV_NS2,BE0003935
PF01006,HCV_NS4a,BE0003935
PF01001,HCV_NS4b,BE0003935
PF01506,HCV_NS5a,BE0003935
PF08300,HCV_NS5a_1a,BE0003935
PF08301,HCV_NS5a_1b,BE0003935
PF02907,Peptidase_S29,BE0003935
PF00998,RdRP_3,BE0003935
PF07652,Flavi_DEAD,BE0003935
PF12941,HCV_NS5a_C,BE0003935
PF06433,Me-amine-dh_H,BE0004354
PF02975,Me-amine-dh_L,BE0004355
PF13442,Cytochrome_CBB3,BE0004356
PF08992,QH-AmDH_gamma,BE0004357
PF09098,Dehyd-heme_bind,BE0004358
PF09099,Qn_am_d_aIII,BE0004358
PF09100,Qn_am_d_aIV,BE0004358
PF14930,Qn_am_d_aII,BE0004358
PF00800,PDT,BE0004360
PF01817,CM_2,BE0004360
PF01817,CM_2,BE0004361
PF02975,Me-amine-dh_L,BE0004362
PF06433,Me-amine-dh_H,BE0004363
PF09233,Endonuc-EcoRV,BE0004366
PF00439,Bromodomain,BE0004367
PF09030,Creb_binding,BE0004367
PF06001,DUF902,BE0004367
PF02172,KIX,BE0004367
PF02135,zf-TAZ,BE0004367
PF00569,ZZ,BE0004367
PF08214,HAT_KAT11,BE0004367
PF03060,NMO,BE0004368
PF00441,Acyl-CoA_dh_1,BE0004375
PF02770,Acyl-CoA_dh_M,BE0004375
PF02771,Acyl-CoA_dh_N,BE0004375
PF03061,4HBT,BE0004376
PF01323,DSBA,BE0004377
PF02600,DsbB,BE0004378
PF13247,Fer4_11,BE0004379
PF12800,Fer4_4,BE0004379
PF00384,Molybdopterin,BE0004380
PF04879,Molybdop_Fe4S4,BE0004380
PF01568,Molydop_binding,BE0004380
PF14589,NrfD_2,BE0004381
PF01177,Asp_Glu_race,BE0004383
PF01543,HCV_capsid,BE0004385
PF01542,HCV_core,BE0004385
PF01539,HCV_env,BE0004385
PF01560,HCV_NS1,BE0004385
PF01538,HCV_NS2,BE0004385
PF01006,HCV_NS4a,BE0004385
PF01001,HCV_NS4b,BE0004385
PF01506,HCV_NS5a,BE0004385
PF08300,HCV_NS5a_1a,BE0004385
PF08301,HCV_NS5a_1b,BE0004385
PF02907,Peptidase_S29,BE0004385
PF00998,RdRP_3,BE0004385
PF07652,Flavi_DEAD,BE0004385
PF12941,HCV_NS5a_C,BE0004385
PF00069,Pkinase,BE0004386
PF14604,SH3_9,BE0004386
PF12695,Abhydrolase_5,BE0004387
PF01543,HCV_capsid,BE0004389
PF01542,HCV_core,BE0004389
PF01539,HCV_env,BE0004389
PF01560,HCV_NS1,BE0004389
PF01538,HCV_NS2,BE0004389
PF01006,HCV_NS4a,BE0004389
PF01001,HCV_NS4b,BE0004389
PF01506,HCV_NS5a,BE0004389
PF08300,HCV_NS5a_1a,BE0004389
PF08301,HCV_NS5a_1b,BE0004389
PF02907,Peptidase_S29,BE0004389
PF00998,RdRP_3,BE0004389
PF07652,Flavi_DEAD,BE0004389
PF12941,HCV_NS5a_C,BE0004389
PF01661,Macro,BE0004390
PF08716,nsp7,BE0004390
PF08717,nsp8,BE0004390
PF08710,nsp9,BE0004390
PF05409,Peptidase_C30,BE0004390
PF08715,Viral_protease,BE0004390
PF09401,NSP10,BE0004390
PF16348,Corona_NSP4_C,BE0004390
PF12379,DUF3655,BE0004390
PF16251,NAR,BE0004390
PF11501,Nsp1,BE0004390
PF12124,Nsp3_PL2pro,BE0004390
PF11633,SUD-M,BE0004390
PF01327,Pep_deformylase,BE0004391
PF05368,NmrA,BE0004420
PF00150,Cellulase,BE0004421
PF00404,Dockerin_1,BE0004421
PF02156,Glyco_hydro_26,BE0004421
PF03425,CBM_11,BE0004421
PF00170,bZIP_1,BE0001126
PF15908,HMMR_C,BE0004702
PF15905,HMMR_N,BE0004702
PF00008,EGF,BE0004606
PF07686,V-set,BE0004606
PF00084,Sushi,BE0004606
PF00059,Lectin_C,BE0004606
PF00193,Xlink,BE0004606
PF02330,MAM33,BE0004930
PF07686,V-set,BE0004933
PF00193,Xlink,BE0004933
PF07686,V-set,BE0004935
PF00193,Xlink,BE0004935
PF07686,V-set,BE0004936
PF00193,Xlink,BE0004936
PF00008,EGF,BE0004940
PF00051,Kringle,BE0004940
PF00089,Trypsin,BE0004940
PF00059,Lectin_C,BE0004944
PF00193,Xlink,BE0004948
PF12947,EGF_3,BE0004948
PF02469,Fasciclin,BE0004948
PF01390,SEA,BE0004942
PF04774,HABP4_PAI-RBP1,BE0004943
PF16174,IHABP4_N,BE0004943
PF00520,Ion_trans,BE0004784
PF03493,BK_channel_a,BE0004784
PF00858,ASC,BE0004768
PF00209,SNF,BE0004776
PF00209,SNF,BE0004733
PF00209,SNF,BE0004777
PF00001,7tm_1,BE0002432
PF00001,7tm_1,BE0008652
PF00001,7tm_1,BE0009882
PF00001,7tm_1,BE0009881
PF00140,Sigma70_r1_2,BE0004732
PF04542,Sigma70_r2,BE0004732
PF04539,Sigma70_r3,BE0004732
PF04545,Sigma70_r4,BE0004732
PF03979,Sigma70_r1_1,BE0004732
PF00341,PDGF,BE0003148
PF00341,PDGF,BE0004736
PF00079,Serpin,BE0001125
PF00227,Proteasome,BE0004739
PF00227,Proteasome,BE0004737
PF00227,Proteasome,BE0004738
PF12465,Pr_beta_C,BE0004738
PF07714,Pkinase_Tyr,BE0003502
PF00211,Guanylate_cyc,BE0003502
PF07714,Pkinase_Tyr,BE0004741
PF00754,F5_F8_type_C,BE0004741
PF03495,Binary_toxB,BE0004747
PF07691,PA14,BE0004747
PF00137,ATP-synt_C,BE0004748
PF07707,BACK,BE0004756
PF00651,BTB,BE0004756
PF01344,Kelch_1,BE0004756
PF00554,RHD_DNA_bind,BE0005551
PF16179,RHD_dimer,BE0005551
PF00069,Pkinase,BE0004757
PF00069,Pkinase,BE0004758
PF07714,Pkinase_Tyr,BE0004759
PF00595,PDZ,BE0004759
PF00412,LIM,BE0004759
PF07714,Pkinase_Tyr,BE0004772
PF00757,Furin-like,BE0004772
PF01030,Recep_L_domain,BE0004772
PF14843,GF_recep_IV,BE0004772
PF01506,HCV_NS5a,BE0008651
PF08300,HCV_NS5a_1a,BE0008651
PF08301,HCV_NS5a_1b,BE0008651
PF12941,HCV_NS5a_C,BE0008651
PF06083,IL17,BE0005863
PF00001,7tm_1,BE0005864
PF00001,7tm_1,BE0005865
PF03827,Orexin_rec2,BE0005865
PF08264,Anticodon_1,BE0002395
PF00133,tRNA-synt_1,BE0002395
PF00905,Transpeptidase,BE0008648
PF00001,7tm_1,BE0009153
PF00520,Ion_trans,BE0009158
PF12796,Ank_2,BE0009158
PF00023,Ank,BE0009159
PF00520,Ion_trans,BE0009159
PF00067,p450,BE0002362
PF00067,p450,BE0002363
PF00067,p450,BE0003612
PF00583,Acetyltransf_1,BE0009154
PF02275,CBAH,BE0009156
PF15508,NAAA-beta,BE0009156
PF00002,7tm_2,BE0008658
PF02793,HRM,BE0008658
PF02803,Thiolase_C,BE0004521
PF00108,Thiolase_N,BE0004521
PF00001,7tm_1,BE0009273
PF00864,P2X_receptor,BE0005793
PF00125,Histone,BE0005156
PF00538,Linker_histone,BE0005131
PF00022,Actin,BE0005013
PF00118,Cpn60_TCP1,BE0008956
PF00012,HSP70,BE0008957
PF08790,zf-LYAR,BE0008958
PF00333,Ribosomal_S5,BE0008959
PF03719,Ribosomal_S5_C,BE0008959
PF00076,RRM_1,BE0009139
PF00076,RRM_1,BE0008960
PF00076,RRM_1,BE0008961
PF08080,zf-RNPHF,BE0008961
PF00076,RRM_1,BE0008962
PF01888,CbiD,BE0008963
PF00076,RRM_1,BE0008964
PF00076,RRM_1,BE0008965
PF08075,NOPS,BE0008965
PF16835,SF3A2,BE0008966
PF00400,WD40,BE0008967
PF02779,Transket_pyr,BE0000039
PF02780,Transketolase_C,BE0000039
PF00456,Transketolase_N,BE0000039
PF07719,TPR_2,BE0008970
PF13181,TPR_8,BE0008970
PF03144,GTP_EFTU_D2,BE0008971
PF03143,GTP_EFTU_D3,BE0008971
PF01912,eIF-6,BE0008972
PF00271,Helicase_C,BE0008973
PF00270,DEAD,BE0008973
PF00244,14-3-3,BE0008974
PF00855,PWWP,BE0008975
PF13417,GST_N_3,BE0005284
PF02251,PA28_alpha,BE0008976
PF02252,PA28_beta,BE0008976
PF01161,PBP,BE0001179
PF00300,His_Phos_1,BE0008977
PF00638,Ran_BP1,BE0008978
PF02630,SCO1-SenC,BE0005818
PF12372,DUF3652,BE0008995
PF07731,Cu-oxidase_2,BE0005816
PF07732,Cu-oxidase_3,BE0005816
PF01965,DJ-1_PfpI,BE0000992
PF00214,Calc_CGRP_IAPP,BE0000921
PF03823,Neurokinin_B,BE0009046
PF00273,Serum_albumin,BE0008979
PF05355,Apo-CII,BE0008879
PF05778,Apo-CIII,BE0008880
PF00057,Ldl_recept_a,BE0009052
PF00090,TSP_1,BE0009052
PF01823,MACPF,BE0009052
PF00385,Chromo,BE0009056
PF01393,Chromo_shadow,BE0009056
PF07654,C1-set,BE0005089
PF07654,C1-set,BE0009059
PF13855,LRR_8,BE0009065
PF01462,LRRNT,BE0009066
PF13855,LRR_8,BE0009066
PF13516,LRR_6,BE0009066
PF00079,Serpin,BE0000537
PF00079,Serpin,BE0009068
PF00031,Cystatin,BE0008992
PF08022,FAD_binding_8,BE0005803
PF01794,Ferric_reduct,BE0005803
PF08030,NAD_binding_6,BE0005803
PF00998,RdRP_3,BE0008655
PF00040,fn2,BE0009334
PF00059,Lectin_C,BE0009334
PF00652,Ricin_B_lectin,BE0009334
PF06589,CRA,BE0008642
PF07724,AAA_2,BE0003089
PF10431,ClpB_D2-small,BE0003089
PF06689,zf-C4_ClpX,BE0003089
PF00136,DNA_pol_B,BE0009678
PF03104,DNA_pol_B_exo1,BE0009678
PF11590,DNAPolymera_Pol,BE0009678
PF00019,TGF_beta,BE0002486
PF00082,Peptidase_S8,BE0008643
PF05922,Inhibitor_I9,BE0008643
PF02267,Rib_hydrolayse,BE0005459
PF00837,T4_deiodinase,BE0009333
PF00245,Alk_phosphatase,BE0003546
PF02885,Glycos_trans_3N,BE0002193
PF00591,Glycos_transf_3,BE0002193
PF07831,PYNP_C,BE0002193
PF00452,Bcl-2,BE0003511
PF00001,7tm_1,BE0008659
PF16499,Melibiase_2,BE0004619
PF00268,Ribonuc_red_sm,BE0003206
PF01979,Amidohydro_1,BE0008660
PF00449,Urease_alpha,BE0008660
PF00002,7tm_2,BE0000318
PF02793,HRM,BE0000318
PF01391,Collagen,BE0009001
PF00530,SRCR,BE0009001
PF03982,DAGAT,BE0008719
PF01151,ELO,BE0002247
PF07714,Pkinase_Tyr,BE0001861
PF08917,ecTbetaR2,BE0001861
PF13460,NAD_binding_10,BE0002476
PF13499,EF-hand_7,BE0008691
PF13833,EF-hand_8,BE0008692
PF13405,EF-hand_6,BE0008692
PF13499,EF-hand_7,BE0008693
PF00050,Kazal_1,BE0002145
PF09289,FOLN,BE0002145
PF10591,SPARC_Ca_bdg,BE0002145
PF07645,EGF_CA,BE0008694
PF12662,cEGF,BE0008694
PF12661,hEGF,BE0008694
PF00683,TB,BE0008694
PF01216,Calsequestrin,BE0008695
PF08450,SGL,BE0005259
PF13499,EF-hand_7,BE0008696
PF13405,EF-hand_6,BE0008696
PF01023,S_100,BE0002950
PF00838,TCTP,BE0008697
PF13499,EF-hand_7,BE0008698
PF01216,Calsequestrin,BE0008699
PF13499,EF-hand_7,BE0008700
PF13499,EF-hand_7,BE0008701
PF07645,EGF_CA,BE0008702
PF12662,cEGF,BE0008702
PF12661,hEGF,BE0008702
PF00683,TB,BE0008702
PF13833,EF-hand_8,BE0008703
PF00169,PH,BE0008704
PF06292,DUF1041,BE0008704
PF13499,EF-hand_7,BE0008705
PF13499,EF-hand_7,BE0008706
PF01023,S_100,BE0008707
PF13499,EF-hand_7,BE0008708
PF13405,EF-hand_6,BE0008708
PF13499,EF-hand_7,BE0008709
PF00169,PH,BE0008710
PF06292,DUF1041,BE0008710
PF00262,Calreticulin,BE0008711
PF00008,EGF,BE0005274
PF02210,Laminin_G_2,BE0005274
PF01034,Syndecan,BE0005274
PF00036,EF-hand_1,BE0004557
PF13499,EF-hand_7,BE0004557
PF00273,Serum_albumin,BE0001141
PF09164,VitD-bind_III,BE0001141
PF00001,7tm_1,BE0009144
PF01261,AP_endonuc_2,BE0001214
PF00001,7tm_1,BE0008986
PF00147,Fibrinogen_C,BE0002092
PF08702,Fib_alpha,BE0002092
PF00230,MIP,BE0009664
PF02931,Neur_chan_LBD,BE0009555
PF02932,Neur_chan_memb,BE0009555
PF03098,An_peroxidase,BE0009550
PF00008,EGF,BE0009550
PF07686,V-set,BE0003441
PF08205,C2-set_2,BE0003441
PF00974,Rhabdo_glycop,BE0009755
PF00020,TNFR_c6,BE0000949
PF04718,ATP-synt_G,BE0009022
PF00213,OSCP,BE0009097
PF00412,LIM,BE0009098
PF01979,Amidohydro_1,BE0005806
PF00630,Filamin,BE0009099
PF00307,CH,BE0009099
PF12934,FTO_CTD,BE0005795
PF12933,FTO_NTD,BE0005795
PF00076,RRM_1,BE0009100
PF08143,CBFNT,BE0009100
PF00013,KH_1,BE0009026
PF08067,ROKNT,BE0009026
PF00538,Linker_histone,BE0009101
PF00612,IQ,BE0009102
PF00307,CH,BE0009102
PF00616,RasGAP,BE0009102
PF03836,RasGAP_C,BE0009102
PF01433,Peptidase_M1,BE0003419
PF11838,ERAP1_C,BE0003419
PF00252,Ribosomal_L16,BE0009104
PF01929,Ribosomal_L14e,BE0009105
PF17135,Ribosomal_L18,BE0009106
PF00831,Ribosomal_L29,BE0009107
PF00573,Ribosomal_L4,BE0009108
PF14374,Ribos_L4_asso_C,BE0009108
PF00312,Ribosomal_S15,BE0009109
PF08069,Ribosomal_S13_N,BE0009109
PF00833,Ribosomal_S17e,BE0009110
PF00416,Ribosomal_S13,BE0009111
PF01090,Ribosomal_S19e,BE0009112
PF01200,Ribosomal_S28e,BE0009113
PF00177,Ribosomal_S7,BE0009114
PF01092,Ribosomal_S6e,BE0009115
PF01201,Ribosomal_S8e,BE0009116
PF00163,Ribosomal_S4,BE0009117
PF01479,S4,BE0009117
PF00098,zf-CCHC,BE0009118
PF00013,KH_1,BE0009118
PF16275,SF1-HH,BE0009118
PF01423,LSM,BE0009119
PF02290,SRP14,BE0004503
PF00076,RRM_1,BE0009120
PF00307,CH,BE0009160
PF00402,Calponin,BE0009160
PF00307,CH,BE0009122
PF00402,Calponin,BE0009122
PF00261,Tropomyosin,BE0009037
PF00038,Filament,BE0004469
PF04732,Filament_head,BE0004469
PF00412,LIM,BE0009123
PF00063,Myosin_head,BE0009161
PF02736,Myosin_N,BE0009161
PF01576,Myosin_tail_1,BE0009161
PF00271,Helicase_C,BE0009162
PF00270,DEAD,BE0009162
PF08061,P68HR,BE0009162
PF00271,Helicase_C,BE0004598
PF00270,DEAD,BE0004598
PF16276,NPM1-C,BE0009103
PF03066,Nucleoplasmin,BE0009103
PF00838,TCTP,BE0009163
PF00689,Cation_ATPase_C,BE0009164
PF00690,Cation_ATPase_N,BE0009164
PF00202,Aminotran_3,BE0009165
PF00009,GTP_EFTU,BE0009166
PF03144,GTP_EFTU_D2,BE0009166
PF03143,GTP_EFTU_D3,BE0009166
PF00005,ABC_tran,BE0009167
PF00664,ABC_membrane,BE0009167
PF00009,GTP_EFTU,BE0009168
PF03144,GTP_EFTU_D2,BE0009168
PF00679,EFG_C,BE0009168
PF03764,EFG_IV,BE0009168
PF00022,Actin,BE0009170
PF02800,Gp_dh_C,BE0009171
PF00044,Gp_dh_N,BE0009171
PF00274,Glycolytic,BE0009172
PF00004,AAA,BE0009173
PF02933,CDC48_2,BE0009173
PF02359,CDC48_N,BE0009173
PF02518,HATPase_c,BE0009174
PF00183,HSP90,BE0009174
PF00271,Helicase_C,BE0009175
PF00270,DEAD,BE0009175
PF00224,PK,BE0009176
PF02887,PK_C,BE0009176
PF00085,Thioredoxin,BE0009177
PF00085,Thioredoxin,BE0009178
PF17284,Spermine_synt_N,BE0009179
PF00365,PFK,BE0009180
PF00208,ELFV_dehydrog,BE0009181
PF02812,ELFV_dehydrog_N,BE0009181
PF02518,HATPase_c,BE0009182
PF00183,HSP90,BE0009182
PF00113,Enolase_C,BE0009183
PF03952,Enolase_N,BE0009183
PF07650,KH_2,BE0009184
PF00189,Ribosomal_S3_C,BE0009184
PF00689,Cation_ATPase_C,BE0009185
PF00690,Cation_ATPase_N,BE0009185
PF00091,Tubulin,BE0009186
PF03953,Tubulin_C,BE0009186
PF02773,S-AdoMet_synt_C,BE0009188
PF02772,S-AdoMet_synt_M,BE0009188
PF00438,S-AdoMet_synt_N,BE0009188
PF03030,H_PPase,BE0009189
PF00573,Ribosomal_L4,BE0009190
PF14374,Ribos_L4_asso_C,BE0009190
PF01015,Ribosomal_S3Ae,BE0009192
PF04161,Arv1,BE0009193
PF00297,Ribosomal_L3,BE0009194
PF00112,Peptidase_C1,BE0009196
PF00203,Ribosomal_S19,BE0009197
PF02526,GBP_repeat,BE0009198
PF00689,Cation_ATPase_C,BE0009199
PF00690,Cation_ATPase_N,BE0009199
PF00006,ATP-synt_ab,BE0009200
PF02874,ATP-synt_ab_N,BE0009200
PF16886,ATP-synt_ab_Xtn,BE0009200
PF00181,Ribosomal_L2,BE0009201
PF03947,Ribosomal_L2_C,BE0009201
PF00501,AMP-binding,BE0009202
PF00026,Asp,BE0009203
PF00026,Asp,BE0009204
PF08627,CRT-like,BE0009205
PF00244,14-3-3,BE0009206
PF08264,Anticodon_1,BE0009207
PF00133,tRNA-synt_1,BE0009207
PF06827,zf-FPG_IleRS,BE0009207
PF09687,PRESAN,BE0009208
PF00091,Tubulin,BE0009209
PF03953,Tubulin_C,BE0009209
PF01777,Ribosomal_L27e,BE0009210
PF03839,Sec62,BE0009211
PF00226,DnaJ,BE0009213
PF06513,DUF1103,BE0009213
PF03810,IBN_N,BE0009214
PF00514,Arm,BE0009740
PF16186,Arm_3,BE0009740
PF01749,IBB,BE0009740
PF00160,Pro_isomerase,BE0009216
PF00085,Thioredoxin,BE0009217
PF00226,DnaJ,BE0009217
PF00749,tRNA-synt_1c,BE0009219
PF00118,Cpn60_TCP1,BE0009220
PF00226,DnaJ,BE0009221
PF07743,HSCB_C,BE0009221
PF00177,Ribosomal_S7,BE0009223
PF05221,AdoHcyase,BE0009225
PF00670,AdoHcyase_NAD,BE0009225
PF00962,A_deaminase,BE0009226
PF09334,tRNA-synt_1g,BE0009227
PF00117,GATase,BE0009228
PF02786,CPSase_L_D2,BE0009228
PF02142,MGS,BE0009228
PF02787,CPSase_L_D3,BE0009228
PF00988,CPSase_sm_chain,BE0009228
PF00185,OTCace,BE0009229
PF02729,OTCace_N,BE0009229
PF09439,SRPRB,BE0009230
PF02434,Fringe,BE0009231
PF00400,WD40,BE0009232
PF04053,Coatomer_WDAD,BE0009232
PF06957,COPI_C,BE0009232
PF00349,Hexokinase_1,BE0009233
PF03727,Hexokinase_2,BE0009233
PF00227,Proteasome,BE0009234
PF10584,Proteasome_A_N,BE0009234
PF00675,Peptidase_M16,BE0009236
PF05193,Peptidase_M16_C,BE0009236
PF01249,Ribosomal_S21e,BE0009237
PF00179,UQ_con,BE0009238
PF05470,eIF-3c_N,BE0009239
PF01399,PCI,BE0009239
PF01246,Ribosomal_L24e,BE0009240
PF00276,Ribosomal_L23,BE0009241
PF03939,Ribosomal_L23eN,BE0009241
PF00237,Ribosomal_L22,BE0009242
PF00026,Asp,BE0009244
PF00012,HSP70,BE0009245
PF00252,Ribosomal_L16,BE0009246
PF12146,Hydrolase_4,BE0009247
PF00076,RRM_1,BE0009248
PF00658,PABP,BE0009248
PF00240,ubiquitin,BE0009249
PF01020,Ribosomal_L40e,BE0009249
PF14572,Pribosyl_synth,BE0009741
PF13793,Pribosyltran_N,BE0009741
PF00578,AhpC-TSA,BE0009251
PF10417,1-cysPrx_C,BE0009251
PF12931,Sec16_C,BE0009252
PF00112,Peptidase_C1,BE0009253
PF08773,CathepsinC_exc,BE0009253
PF00226,DnaJ,BE0009254
PF09687,PRESAN,BE0009254
PF14308,DnaJ-X,BE0009254
PF00271,Helicase_C,BE0009255
PF00270,DEAD,BE0009255
PF00069,Pkinase,BE0009256
PF13499,EF-hand_7,BE0009256
PF00071,Ras,BE0009257
PF05093,CIAPIN1,BE0009259
PF00120,Gln-synt_C,BE0009260
PF03951,Gln-synt_N,BE0009260
PF01248,Ribosomal_L7Ae,BE0009261
PF00069,Pkinase,BE0009262
PF00587,tRNA-synt_2b,BE0009263
PF03129,HGTP_anticodon,BE0009263
PF07973,tRNA_SAD,BE0009263
PF00027,cNMP_binding,BE0009264
PF00043,GST_C,BE0009265
PF02798,GST_N,BE0009265
PF00647,EF1G,BE0009265
PF00085,Thioredoxin,BE0009266
PF01157,Ribosomal_L21e,BE0009267
PF01929,Ribosomal_L14e,BE0009268
PF00226,DnaJ,BE0009270
PF00684,DnaJ_CXXCXGXG,BE0009270
PF01556,DnaJ_C,BE0009270
PF01680,SOR_SNZ,BE0009271
PF00069,Pkinase,BE0009324
PF01064,Activin_recp,BE0009324
PF07714,Pkinase_Tyr,BE0009272
PF01064,Activin_recp,BE0009272
PF08515,TGF_beta_GS,BE0009272
PF07714,Pkinase_Tyr,BE0009917
PF00757,Furin-like,BE0009917
PF01030,Recep_L_domain,BE0009917
PF14843,GF_recep_IV,BE0009917
PF00001,7tm_1,BE0009682
PF00001,7tm_1,BE0009683
PF00001,7tm_1,BE0009684
PF00005,ABC_tran,BE0003639
PF00664,ABC_membrane,BE0003639
PF00946,Mononeg_RNA_pol,BE0009862
PF14318,Mononeg_mRNAcap,BE0009862
PF00656,Peptidase_C14,BE0003460
PF01335,DED,BE0003460
PF00169,PH,BE0009525
PF00069,Pkinase,BE0009525
PF00130,C1_1,BE0009525
PF00130,C1_1,BE0009926
PF00168,C2,BE0009926
PF06292,DUF1041,BE0009926
PF10540,Membr_traf_MHD,BE0009926
PF00999,Na_H_Exchanger,BE0009757
PF05463,Sclerostin,BE0009665
PF03487,IL13,BE0003464
PF00549,Ligase_CoA,BE0009867
PF00285,Citrate_synt,BE0009867
PF02629,CoA_binding,BE0009867
PF16114,Citrate_bind,BE0009867
PF03810,IBN_N,BE0009694
PF08767,CRM1_C,BE0009694
PF18777,CRM1_repeat,BE0009694
PF18784,CRM1_repeat_2,BE0009694
PF18787,CRM1_repeat_3,BE0009694
